600	89754
93	442
282	108	57
108	283	59
108	284	59
285	108	83
108	286	94
108	287	28
288	108	63
108	289	63
290	108	62
291	108	92
292	108	17
108	293	93
294	108	10
108	295	47
296	108	63
297	108	100
108	298	77
299	108	79
109	110	92
109	111	33
109	112	49
109	113	18
109	114	21
109	115	80
116	109	97
109	117	18
109	118	30
109	119	6
109	120	34
109	121	49
109	122	25
109	123	42
124	109	9
109	125	32
109	126	17
127	109	81
109	128	40
129	109	55
109	130	74
109	131	59
109	132	81
109	133	62
109	134	71
135	109	3
136	109	58
109	137	3
138	109	76
109	139	24
109	140	10
109	141	41
142	109	82
109	143	97
109	144	66
109	145	79
109	146	80
109	147	27
148	109	12
109	149	80
109	150	55
109	151	14
109	152	97
153	109	93
109	154	92
155	109	69
156	109	58
157	109	68
109	158	21
159	109	41
160	109	84
161	109	72
109	162	38
163	109	23
164	109	86
109	165	49
109	166	1
167	109	85
109	168	59
169	109	90
170	109	72
109	171	44
172	109	31
109	173	80
109	174	69
109	175	43
176	109	63
177	109	50
109	178	59
109	179	51
109	180	30
181	109	30
109	182	80
183	109	1
184	109	1
109	185	5
109	186	14
109	187	67
109	188	6
109	189	97
109	190	90
191	109	3
192	109	7
193	109	38
194	109	6
195	109	96
196	109	38
109	197	8
198	109	10
109	199	3
200	109	84
201	109	8
202	109	54
203	109	42
109	204	29
109	205	82
109	206	18
109	207	99
208	109	11
209	109	9
109	210	94
109	211	87
212	109	77
109	213	60
214	109	100
215	109	8
216	109	63
109	217	56
218	109	99
219	109	36
109	220	27
109	221	93
109	222	61
223	109	87
109	224	10
109	225	94
109	226	31
109	227	78
228	109	63
229	109	63
109	230	51
231	109	1
232	109	31
233	109	74
234	109	31
235	109	67
109	236	98
109	237	70
238	109	5
109	239	41
109	240	6
241	109	31
109	242	86
243	109	69
244	109	22
245	109	62
246	109	60
247	109	82
109	248	89
249	109	42
250	109	50
109	251	99
109	252	35
109	253	60
109	254	17
255	109	56
109	256	83
257	109	67
109	258	64
109	259	97
260	109	34
109	261	11
262	109	92
109	263	99
264	109	84
109	265	91
109	266	38
109	267	91
268	109	76
269	109	33
270	109	21
109	271	88
272	109	4
273	109	33
109	274	3
109	275	23
276	109	6
109	277	1
109	278	51
279	109	85
109	280	45
281	109	80
109	282	3
109	283	13
284	109	56
285	109	40
286	109	95
287	109	19
288	109	80
109	289	73
290	109	86
109	291	13
292	109	100
109	293	47
109	294	16
109	295	96
296	109	53
297	109	19
298	109	80
109	299	81
110	111	70
112	110	34
110	113	11
110	114	73
115	110	50
110	116	93
117	110	9
118	110	70
119	110	11
120	110	40
121	110	14
110	122	87
123	110	18
110	124	33
125	110	32
126	110	94
127	110	85
128	110	15
129	110	43
130	110	32
131	110	40
110	132	48
133	110	13
110	134	9
135	110	75
110	136	40
110	137	55
138	110	5
139	110	39
110	140	35
110	141	25
110	142	3
143	110	31
110	144	1
145	110	30
110	146	36
110	147	78
148	110	70
110	149	34
150	110	26
151	110	63
152	110	52
110	153	40
110	154	5
155	110	19
110	156	57
110	157	66
158	110	86
110	159	25
160	110	33
110	161	92
162	110	59
110	163	59
164	110	13
165	110	60
166	110	35
167	110	89
168	110	60
110	169	26
110	170	46
110	171	66
110	172	2
173	110	8
110	174	79
175	110	85
110	176	38
177	110	19
178	110	1
110	179	81
180	110	81
181	110	77
110	182	35
183	110	88
110	184	40
185	110	2
186	110	35
110	187	22
110	188	60
189	110	12
110	190	93
191	110	22
192	110	12
110	193	90
110	194	76
110	195	24
110	196	75
197	110	72
110	198	29
199	110	8
200	110	81
110	201	25
110	202	87
203	110	82
110	204	4
110	205	29
110	206	30
207	110	63
208	110	14
209	110	33
210	110	99
211	110	79
212	110	24
110	213	100
110	214	4
215	110	60
110	216	12
217	110	55
218	110	81
219	110	86
110	220	67
221	110	32
110	222	82
110	223	95
224	110	42
110	225	34
110	226	38
227	110	85
228	110	63
229	110	60
230	110	28
231	110	42
232	110	14
110	233	32
110	234	8
110	235	28
236	110	9
110	237	53
110	238	72
239	110	69
110	240	36
110	241	41
242	110	40
243	110	77
244	110	57
245	110	63
246	110	99
247	110	90
248	110	16
110	249	4
110	250	95
251	110	27
252	110	93
110	253	26
254	110	83
255	110	36
110	256	83
110	257	36
110	258	79
259	110	9
260	110	23
110	261	37
110	262	32
263	110	38
264	110	40
110	265	41
266	110	29
110	267	98
110	268	78
110	269	48
110	270	45
110	271	51
272	110	81
273	110	98
110	274	14
110	275	73
110	276	52
277	110	96
278	110	82
110	279	29
110	280	65
281	110	33
282	110	72
283	110	21
284	110	71
110	285	91
286	110	18
110	287	45
288	110	25
110	289	55
290	110	9
291	110	24
292	110	89
110	293	78
110	294	32
295	110	83
110	296	74
110	297	31
298	110	21
110	299	14
112	111	18
111	113	73
111	114	52
115	111	61
116	111	27
117	111	41
111	118	86
111	119	57
111	120	35
121	111	88
111	122	10
123	111	71
124	111	78
111	125	13
126	111	54
127	111	100
111	128	20
111	129	59
111	130	72
111	131	62
111	132	70
133	111	72
134	111	17
111	135	78
136	111	17
137	111	92
111	138	49
111	139	11
111	140	36
111	141	60
142	111	61
111	143	18
144	111	58
111	145	29
111	146	95
147	111	95
148	111	60
149	111	18
150	111	36
151	111	7
152	111	88
153	111	33
154	111	34
155	111	83
156	111	75
157	111	93
111	158	59
159	111	88
160	111	12
161	111	57
111	162	56
163	111	35
164	111	85
111	165	75
111	166	71
111	167	15
168	111	77
111	169	55
111	170	100
171	111	57
172	111	15
111	173	4
174	111	9
175	111	16
111	176	48
111	177	8
178	111	64
111	179	54
180	111	32
111	181	64
182	111	20
183	111	29
111	184	11
185	111	87
111	186	36
111	187	5
111	188	49
189	111	72
190	111	47
111	191	97
192	111	7
193	111	45
111	194	48
111	195	21
196	111	75
197	111	74
111	198	82
199	111	67
111	200	99
201	111	6
202	111	59
203	111	33
204	111	37
205	111	56
111	206	33
111	207	63
111	208	90
111	209	37
210	111	16
111	211	12
212	111	97
111	213	28
111	214	37
111	215	82
111	216	90
217	111	42
111	218	54
111	219	53
220	111	27
111	221	35
111	222	32
223	111	67
111	224	18
225	111	53
111	226	46
111	227	46
111	228	79
111	229	92
230	111	7
231	111	23
111	232	27
233	111	50
234	111	34
111	235	23
236	111	1
111	237	52
111	238	80
239	111	74
111	240	8
241	111	76
111	242	34
111	243	86
244	111	49
245	111	41
246	111	36
111	247	49
111	248	31
249	111	17
111	250	26
111	251	47
252	111	37
111	253	46
254	111	97
255	111	23
111	256	8
111	257	70
258	111	83
111	259	47
260	111	9
111	261	35
111	262	83
263	111	29
111	264	27
111	265	26
111	266	91
111	267	19
268	111	100
111	269	51
270	111	76
271	111	27
272	111	8
111	273	18
111	274	96
275	111	32
276	111	84
111	277	84
111	278	73
279	111	8
280	111	62
111	281	32
111	282	82
283	111	19
284	111	84
111	285	48
111	286	73
111	287	19
111	288	65
289	111	23
111	290	51
111	291	69
111	292	45
293	111	24
294	111	88
295	111	22
296	111	21
111	297	3
111	298	24
111	299	22
113	112	8
114	112	22
115	112	91
116	112	17
112	117	20
118	112	19
119	112	72
120	112	15
112	121	32
112	122	85
112	123	84
112	124	58
125	112	25
126	112	44
112	127	46
112	128	69
112	129	35
130	112	41
131	112	69
112	132	64
112	133	26
112	134	2
135	112	70
112	136	62
137	112	4
138	112	30
112	139	14
140	112	31
112	141	44
112	142	84
143	112	91
144	112	38
145	112	60
146	112	20
147	112	6
148	112	32
112	149	92
112	150	70
151	112	68
152	112	5
153	112	63
112	154	23
155	112	49
112	156	87
112	157	22
112	158	69
112	159	8
112	160	10
161	112	98
112	162	34
112	163	41
164	112	59
165	112	82
112	166	95
112	167	88
112	168	52
169	112	73
112	170	38
171	112	63
112	172	74
112	173	93
112	174	38
175	112	74
112	176	48
112	177	100
178	112	46
179	112	81
180	112	84
181	112	58
112	182	60
112	183	74
112	184	16
112	185	48
112	186	58
112	187	92
112	188	11
189	112	72
190	112	58
112	191	15
192	112	92
193	112	82
112	194	87
112	195	53
196	112	58
112	197	45
198	112	59
112	199	12
112	200	69
201	112	40
202	112	51
112	203	50
204	112	93
112	205	43
112	206	64
112	207	54
208	112	72
209	112	37
112	210	20
211	112	88
112	212	9
213	112	40
214	112	8
112	215	50
112	216	99
112	217	28
112	218	67
219	112	84
112	220	98
112	221	12
222	112	28
223	112	42
224	112	8
112	225	65
112	226	11
227	112	48
112	228	79
112	229	12
230	112	46
231	112	83
112	232	55
233	112	34
234	112	18
235	112	66
112	236	22
237	112	94
238	112	63
239	112	70
112	240	43
241	112	54
242	112	73
112	243	42
244	112	67
245	112	46
246	112	3
112	247	14
112	248	13
249	112	82
112	250	42
251	112	74
112	252	80
112	253	1
112	254	62
255	112	62
256	112	23
257	112	34
258	112	63
112	259	16
112	260	61
112	261	1
262	112	43
112	263	33
264	112	21
265	112	82
112	266	74
112	267	16
112	268	51
112	269	31
112	270	67
112	271	92
272	112	59
273	112	35
112	274	89
112	275	4
276	112	42
277	112	34
278	112	97
112	279	12
280	112	60
281	112	22
112	282	22
112	283	86
284	112	73
112	285	51
112	286	73
287	112	75
112	288	75
112	289	38
112	290	51
112	291	55
292	112	95
293	112	83
294	112	35
295	112	54
112	296	22
112	297	84
112	298	32
299	112	48
113	114	27
115	113	56
116	113	71
113	117	50
113	118	34
119	113	33
120	113	2
113	121	14
113	122	75
113	123	54
124	113	73
125	113	86
126	113	47
113	127	100
113	128	64
129	113	60
113	130	90
131	113	58
113	132	76
133	113	40
113	134	14
135	113	35
113	136	62
137	113	78
138	113	7
113	139	47
140	113	5
141	113	38
113	142	20
113	143	9
144	113	24
113	145	89
113	146	21
147	113	31
113	148	40
113	149	1
150	113	83
151	113	7
113	152	53
153	113	20
113	154	64
155	113	73
113	156	47
113	157	6
113	158	22
113	159	37
113	160	7
113	161	75
113	162	61
113	163	43
113	164	16
113	165	47
113	166	27
167	113	48
168	113	36
169	113	41
170	113	36
171	113	39
113	172	38
113	173	32
174	113	50
113	175	28
113	176	97
113	177	77
113	178	31
179	113	100
180	113	1
113	181	1
113	182	97
113	183	49
184	113	45
113	185	54
186	113	98
187	113	76
113	188	73
189	113	1
190	113	73
113	191	56
192	113	72
113	193	29
194	113	79
195	113	41
196	113	5
113	197	14
113	198	73
199	113	41
200	113	94
113	201	43
113	202	86
203	113	86
113	204	14
113	205	50
113	206	88
207	113	85
113	208	44
209	113	62
210	113	76
113	211	58
113	212	51
113	213	94
214	113	42
113	215	24
113	216	51
113	217	19
113	218	26
219	113	69
220	113	60
113	221	98
222	113	32
113	223	18
113	224	95
225	113	24
226	113	25
227	113	76
228	113	18
113	229	18
230	113	58
231	113	11
113	232	40
113	233	66
234	113	13
235	113	41
236	113	16
237	113	98
238	113	50
113	239	57
240	113	12
241	113	37
113	242	64
243	113	89
113	244	13
245	113	59
113	246	57
113	247	63
248	113	70
249	113	69
250	113	14
251	113	83
113	252	27
113	253	19
254	113	35
255	113	85
256	113	95
257	113	45
113	258	37
113	259	61
113	260	68
113	261	35
113	262	89
263	113	93
264	113	89
113	265	32
113	266	1
113	267	70
113	268	88
113	269	77
270	113	60
113	271	59
272	113	26
113	273	42
113	274	99
275	113	65
113	276	48
113	277	34
113	278	90
279	113	70
113	280	8
113	281	98
113	282	60
113	283	59
284	113	16
113	285	10
113	286	58
113	287	23
113	288	40
113	289	88
113	290	81
113	291	91
292	113	26
293	113	97
294	113	50
113	295	60
296	113	78
113	297	42
298	113	90
299	113	31
115	114	11
116	114	14
117	114	82
118	114	7
114	119	29
114	120	29
114	121	69
122	114	75
114	123	80
124	114	81
114	125	93
114	126	85
127	114	25
128	114	83
129	114	46
114	130	31
114	131	39
114	132	84
114	133	21
134	114	36
114	135	48
114	136	57
137	114	40
114	138	82
114	139	69
140	114	36
141	114	33
114	142	50
114	143	22
114	144	44
145	114	8
146	114	68
147	114	29
148	114	71
149	114	57
114	150	25
114	151	46
152	114	58
114	153	59
154	114	30
114	155	32
156	114	97
157	114	26
114	158	85
159	114	95
114	160	8
161	114	50
114	162	86
114	163	9
164	114	9
165	114	48
114	166	62
167	114	48
168	114	3
114	169	25
170	114	71
171	114	100
172	114	7
173	114	34
114	174	9
114	175	22
114	176	29
177	114	11
178	114	8
114	179	17
180	114	98
114	181	27
182	114	2
114	183	49
184	114	36
114	185	39
114	186	58
114	187	61
114	188	2
189	114	61
190	114	81
191	114	75
192	114	36
114	193	3
114	194	28
114	195	2
196	114	89
114	197	40
198	114	11
199	114	91
200	114	91
114	201	6
202	114	49
203	114	28
204	114	31
114	205	93
206	114	85
207	114	57
114	208	35
114	209	44
210	114	99
114	211	20
212	114	8
114	213	13
214	114	33
215	114	29
216	114	16
217	114	74
114	218	43
219	114	86
114	220	47
114	221	70
114	222	22
114	223	3
114	224	45
114	225	29
226	114	50
227	114	57
114	228	47
114	229	35
114	230	63
231	114	39
232	114	94
114	233	74
114	234	24
114	235	21
236	114	56
114	237	22
114	238	60
239	114	24
114	240	8
114	241	73
114	242	77
114	243	46
244	114	45
114	245	44
114	246	47
247	114	55
248	114	26
114	249	84
114	250	54
114	251	96
252	114	10
253	114	5
254	114	27
114	255	35
256	114	85
257	114	75
114	258	31
259	114	50
114	260	77
261	114	14
114	262	64
263	114	72
264	114	29
114	265	45
266	114	93
114	267	50
268	114	90
269	114	41
114	270	56
271	114	3
114	272	73
273	114	27
114	274	99
114	275	66
276	114	77
277	114	18
278	114	78
114	279	50
114	280	10
281	114	82
114	282	15
283	114	42
284	114	97
285	114	54
286	114	16
287	114	7
114	288	25
114	289	15
290	114	67
114	291	23
292	114	93
114	293	66
114	294	100
295	114	51
296	114	63
297	114	91
298	114	3
114	299	83
116	115	37
115	117	11
115	118	28
115	119	53
115	120	70
121	115	23
115	122	36
123	115	88
124	115	4
125	115	45
126	115	64
127	115	15
115	128	52
129	115	66
115	130	32
115	131	77
115	132	9
133	115	17
115	134	17
115	135	37
136	115	5
115	137	8
138	115	11
115	139	77
140	115	76
115	141	54
115	142	26
115	143	88
144	115	35
145	115	44
115	146	58
115	147	21
148	115	60
115	149	66
150	115	37
115	151	87
115	152	79
115	153	99
115	154	52
155	115	49
156	115	17
157	115	39
158	115	77
115	159	69
115	160	83
161	115	66
115	162	3
163	115	16
115	164	42
165	115	99
166	115	23
115	167	96
115	168	48
115	169	74
115	170	34
171	115	19
115	172	98
173	115	9
174	115	67
115	175	74
176	115	100
177	115	92
178	115	46
179	115	64
180	115	88
181	115	15
182	115	78
183	115	96
115	184	28
115	185	89
186	115	27
115	187	21
188	115	5
115	189	26
115	190	60
191	115	45
192	115	12
193	115	28
194	115	75
195	115	44
196	115	19
197	115	42
198	115	97
115	199	98
115	200	52
115	201	90
202	115	60
115	203	19
204	115	62
115	205	13
206	115	50
115	207	85
208	115	87
115	209	11
115	210	8
211	115	12
115	212	10
115	213	7
214	115	19
115	215	89
216	115	88
217	115	79
115	218	30
219	115	39
115	220	16
115	221	65
115	222	25
223	115	94
224	115	59
115	225	30
226	115	17
115	227	41
115	228	94
229	115	36
115	230	43
115	231	76
232	115	95
115	233	22
115	234	66
235	115	45
115	236	98
115	237	13
115	238	7
115	239	11
240	115	76
115	241	73
242	115	7
115	243	27
115	244	39
115	245	32
115	246	60
247	115	21
248	115	76
249	115	83
250	115	13
115	251	72
115	252	30
115	253	63
115	254	88
115	255	13
256	115	24
257	115	99
115	258	15
115	259	90
260	115	45
261	115	39
115	262	30
115	263	13
264	115	66
265	115	63
115	266	50
115	267	66
268	115	96
269	115	68
115	270	38
115	271	25
272	115	51
115	273	2
115	274	24
275	115	76
276	115	54
277	115	52
278	115	42
115	279	1
115	280	20
115	281	4
282	115	50
283	115	87
284	115	83
285	115	30
115	286	1
287	115	18
288	115	83
115	289	91
115	290	48
115	291	68
115	292	81
293	115	85
115	294	33
115	295	5
115	296	33
115	297	93
115	298	95
299	115	82
116	117	77
116	118	76
119	116	80
120	116	50
116	121	80
116	122	51
123	116	26
116	124	85
125	116	62
116	126	73
127	116	40
116	128	49
116	129	60
130	116	2
116	131	35
132	116	85
133	116	10
134	116	53
116	135	21
116	136	4
137	116	24
116	138	86
116	139	73
140	116	22
141	116	6
116	142	49
116	143	60
116	144	66
116	145	40
146	116	21
147	116	38
148	116	24
149	116	21
150	116	76
116	151	40
152	116	24
116	153	6
154	116	58
155	116	33
116	156	50
116	157	94
116	158	41
159	116	99
160	116	36
161	116	12
162	116	29
163	116	15
116	164	61
116	165	73
116	166	56
167	116	40
168	116	84
116	169	46
170	116	19
171	116	72
172	116	61
116	173	52
174	116	46
175	116	28
116	176	90
177	116	42
178	116	5
116	179	69
116	180	93
116	181	4
182	116	80
183	116	63
184	116	31
116	185	50
116	186	89
116	187	21
188	116	33
116	189	47
190	116	39
116	191	33
116	192	14
116	193	7
194	116	25
116	195	23
116	196	84
116	197	26
198	116	7
116	199	16
200	116	17
116	201	94
116	202	84
116	203	44
116	204	64
205	116	42
206	116	66
116	207	15
116	208	21
209	116	45
210	116	3
211	116	31
116	212	16
213	116	97
214	116	76
215	116	59
216	116	8
217	116	80
218	116	66
219	116	83
220	116	55
221	116	45
116	222	27
223	116	96
224	116	53
116	225	82
226	116	58
116	227	77
116	228	14
229	116	89
230	116	78
231	116	51
116	232	16
233	116	24
116	234	32
116	235	13
116	236	4
116	237	66
116	238	4
116	239	80
116	240	20
241	116	23
242	116	89
243	116	20
116	244	58
245	116	66
246	116	92
247	116	46
248	116	39
249	116	8
250	116	35
251	116	66
252	116	46
253	116	72
116	254	73
116	255	8
116	256	70
257	116	93
258	116	48
116	259	19
116	260	14
116	261	8
262	116	86
116	263	44
116	264	36
265	116	4
266	116	72
267	116	16
268	116	25
116	269	38
270	116	32
116	271	76
116	272	95
273	116	5
116	274	69
116	275	85
276	116	46
277	116	69
116	278	61
279	116	12
116	280	59
116	281	90
282	116	66
116	283	2
284	116	62
285	116	7
286	116	17
116	287	92
116	288	32
116	289	68
116	290	11
116	291	73
292	116	13
293	116	58
294	116	17
116	295	68
116	296	22
116	297	9
116	298	2
299	116	48
118	117	98
119	117	3
120	117	94
121	117	29
122	117	37
123	117	90
124	117	97
125	117	29
126	117	9
127	117	63
117	128	93
129	117	43
117	130	49
131	117	25
132	117	21
117	133	80
134	117	59
135	117	92
136	117	7
137	117	44
138	117	53
139	117	83
140	117	83
117	141	86
142	117	2
143	117	6
117	144	68
145	117	62
117	146	30
147	117	1
148	117	43
149	117	53
117	150	96
151	117	33
117	152	74
117	153	2
117	154	18
155	117	60
117	156	27
117	157	41
117	158	39
117	159	95
117	160	37
161	117	33
162	117	40
163	117	63
117	164	51
165	117	71
117	166	24
167	117	97
168	117	99
169	117	60
170	117	65
117	171	89
172	117	60
173	117	22
117	174	10
175	117	49
176	117	75
117	177	70
117	178	31
117	179	46
180	117	75
181	117	68
117	182	90
117	183	59
117	184	100
117	185	60
117	186	96
187	117	41
117	188	62
117	189	95
190	117	27
117	191	47
192	117	50
193	117	78
194	117	13
117	195	58
196	117	96
197	117	35
117	198	45
199	117	51
117	200	21
201	117	8
202	117	81
203	117	52
117	204	27
205	117	65
206	117	24
207	117	15
117	208	83
209	117	40
210	117	81
117	211	57
212	117	39
117	213	8
214	117	85
117	215	79
117	216	68
217	117	5
218	117	72
219	117	3
117	220	2
117	221	53
117	222	98
223	117	21
224	117	62
117	225	8
226	117	63
227	117	79
117	228	23
229	117	84
230	117	43
231	117	14
232	117	77
117	233	25
117	234	65
117	235	14
117	236	26
237	117	24
117	238	5
239	117	88
117	240	6
117	241	21
117	242	50
243	117	58
117	244	93
245	117	81
246	117	80
247	117	47
248	117	54
117	249	43
250	117	37
251	117	28
117	252	67
117	253	99
254	117	75
255	117	86
256	117	11
257	117	93
117	258	3
117	259	41
260	117	22
261	117	51
117	262	70
263	117	5
117	264	79
117	265	51
117	266	92
267	117	96
268	117	91
117	269	53
117	270	41
271	117	52
272	117	74
117	273	68
274	117	23
117	275	52
117	276	22
277	117	79
278	117	48
279	117	48
280	117	7
117	281	82
282	117	25
283	117	73
117	284	69
117	285	31
286	117	15
117	287	38
117	288	75
117	289	4
117	290	25
291	117	70
292	117	40
117	293	24
117	294	9
295	117	42
296	117	76
117	297	28
298	117	58
299	117	29
119	118	12
120	118	67
121	118	87
122	118	14
118	123	81
118	124	69
118	125	71
126	118	21
127	118	3
128	118	47
118	129	52
118	130	94
131	118	45
118	132	65
118	133	52
134	118	45
135	118	12
136	118	39
118	137	69
138	118	1
118	139	8
118	140	50
141	118	8
118	142	100
143	118	49
118	144	69
145	118	45
118	146	99
118	147	94
118	148	70
149	118	5
118	150	59
118	151	39
152	118	27
153	118	96
118	154	79
118	155	69
118	156	17
157	118	8
118	158	23
159	118	3
118	160	84
118	161	61
118	162	61
118	163	66
164	118	76
165	118	87
118	166	94
118	167	20
168	118	62
118	169	26
118	170	59
118	171	36
172	118	74
118	173	41
174	118	48
118	175	10
176	118	16
177	118	25
178	118	13
179	118	99
180	118	92
118	181	22
182	118	72
118	183	74
184	118	19
185	118	87
118	186	47
187	118	17
118	188	43
118	189	2
190	118	63
118	191	77
192	118	75
193	118	39
118	194	80
195	118	4
118	196	63
118	197	14
118	198	78
118	199	13
200	118	97
118	201	37
118	202	59
203	118	25
204	118	24
205	118	31
118	206	38
207	118	9
118	208	8
118	209	30
118	210	20
118	211	97
212	118	83
213	118	20
214	118	69
215	118	15
118	216	46
217	118	13
218	118	78
219	118	81
220	118	11
221	118	2
222	118	21
118	223	75
118	224	91
118	225	49
118	226	52
118	227	5
118	228	83
229	118	28
230	118	38
231	118	63
118	232	55
118	233	55
118	234	43
235	118	50
118	236	84
118	237	71
118	238	10
118	239	87
118	240	9
118	241	75
118	242	12
243	118	2
244	118	93
245	118	53
118	246	94
247	118	49
248	118	33
249	118	25
250	118	96
251	118	52
252	118	58
118	253	72
118	254	25
118	255	100
118	256	56
257	118	56
118	258	2
259	118	83
260	118	90
118	261	46
262	118	58
118	263	39
264	118	4
265	118	96
118	266	45
267	118	27
118	268	75
118	269	96
270	118	12
271	118	80
272	118	72
273	118	73
274	118	12
118	275	100
118	276	53
118	277	93
118	278	71
279	118	84
118	280	23
118	281	72
118	282	48
118	283	36
284	118	23
285	118	23
286	118	78
287	118	48
118	288	14
118	289	87
118	290	47
291	118	100
118	292	15
293	118	27
118	294	98
118	295	91
296	118	64
297	118	43
118	298	65
118	299	76
119	120	20
121	119	95
119	122	3
123	119	45
124	119	100
125	119	68
126	119	38
127	119	89
128	119	56
119	129	93
119	130	100
119	131	24
119	132	12
119	133	1
119	134	47
135	119	40
119	136	78
119	137	20
138	119	65
119	139	39
140	119	98
119	141	3
119	142	70
143	119	51
144	119	51
119	145	20
119	146	33
147	119	4
148	119	76
119	149	9
119	150	61
119	151	29
119	152	80
153	119	40
119	154	24
155	119	96
156	119	50
157	119	35
119	158	100
119	159	36
160	119	32
161	119	25
162	119	60
163	119	25
164	119	16
165	119	97
166	119	2
167	119	48
168	119	72
169	119	38
119	170	47
171	119	17
119	172	23
173	119	31
119	174	46
119	175	43
119	176	100
177	119	84
178	119	12
119	179	79
119	180	31
181	119	9
119	182	88
183	119	54
184	119	17
185	119	46
186	119	91
187	119	7
188	119	32
119	189	19
190	119	7
191	119	85
119	192	52
119	193	72
194	119	9
119	195	3
196	119	40
119	197	4
198	119	10
119	199	84
200	119	84
201	119	6
119	202	62
119	203	82
119	204	61
205	119	96
119	206	14
119	207	90
119	208	97
119	209	96
119	210	36
211	119	43
212	119	10
119	213	56
214	119	93
119	215	63
119	216	97
119	217	49
218	119	64
119	219	4
119	220	12
221	119	95
119	222	59
119	223	83
224	119	52
119	225	35
226	119	13
227	119	98
119	228	39
229	119	33
119	230	38
119	231	45
119	232	98
233	119	31
234	119	94
119	235	58
119	236	1
237	119	90
238	119	71
119	239	79
119	240	51
241	119	80
242	119	7
243	119	83
119	244	12
245	119	61
246	119	53
119	247	8
248	119	92
249	119	66
119	250	19
251	119	45
252	119	38
119	253	36
119	254	51
119	255	24
119	256	41
257	119	65
258	119	20
259	119	74
119	260	22
261	119	65
262	119	73
119	263	69
264	119	70
265	119	38
266	119	5
119	267	29
119	268	54
269	119	36
270	119	13
119	271	70
119	272	1
273	119	79
119	274	81
119	275	73
119	276	89
277	119	69
278	119	8
279	119	13
119	280	4
281	119	97
119	282	71
119	283	37
284	119	80
285	119	81
119	286	45
119	287	39
288	119	62
289	119	27
290	119	24
291	119	51
119	292	83
119	293	7
119	294	70
295	119	69
119	296	25
297	119	35
298	119	37
299	119	99
121	120	48
120	122	55
120	123	60
124	120	99
120	125	95
126	120	81
127	120	20
128	120	80
120	129	13
120	130	88
131	120	90
120	132	79
133	120	79
134	120	21
120	135	18
120	136	83
137	120	28
138	120	3
120	139	23
120	140	33
141	120	63
120	142	37
143	120	92
120	144	41
145	120	40
120	146	4
120	147	74
120	148	33
120	149	54
120	150	77
120	151	39
152	120	32
120	153	100
120	154	70
120	155	96
120	156	74
157	120	13
120	158	92
120	159	34
160	120	59
161	120	77
120	162	61
120	163	26
120	164	44
120	165	61
120	166	71
120	167	66
168	120	41
120	169	26
170	120	6
171	120	34
172	120	84
173	120	29
174	120	54
175	120	39
120	176	13
120	177	29
120	178	27
120	179	29
180	120	86
181	120	90
120	182	68
120	183	43
184	120	17
120	185	13
186	120	34
187	120	32
188	120	80
189	120	44
120	190	1
191	120	45
120	192	60
120	193	92
120	194	29
120	195	74
120	196	58
120	197	32
198	120	59
199	120	100
120	200	94
201	120	100
120	202	25
120	203	86
120	204	13
120	205	11
120	206	94
207	120	58
208	120	25
209	120	100
120	210	21
211	120	71
120	212	94
120	213	31
214	120	30
120	215	89
120	216	96
217	120	43
120	218	66
219	120	41
220	120	39
221	120	7
120	222	43
120	223	47
224	120	54
120	225	22
226	120	31
227	120	48
120	228	39
120	229	10
230	120	44
231	120	19
120	232	14
120	233	36
120	234	64
120	235	50
236	120	48
237	120	33
238	120	50
239	120	85
240	120	63
241	120	67
120	242	22
120	243	64
244	120	3
120	245	16
246	120	64
120	247	65
120	248	7
249	120	98
250	120	51
120	251	91
120	252	80
120	253	27
120	254	72
255	120	84
256	120	1
120	257	20
258	120	72
120	259	97
120	260	17
120	261	50
120	262	38
263	120	97
264	120	1
120	265	33
266	120	56
120	267	92
268	120	89
120	269	55
270	120	66
271	120	72
120	272	97
273	120	54
274	120	37
275	120	35
120	276	91
120	277	50
278	120	57
120	279	98
120	280	4
120	281	75
120	282	40
120	283	46
284	120	11
285	120	66
120	286	56
120	287	14
288	120	89
120	289	89
120	290	91
291	120	61
120	292	94
293	120	77
120	294	34
295	120	20
120	296	39
297	120	48
298	120	69
120	299	70
121	122	45
123	121	42
121	124	69
121	125	74
121	126	29
121	127	43
121	128	34
129	121	5
130	121	84
131	121	75
121	132	75
121	133	2
121	134	9
121	135	53
121	136	82
137	121	94
138	121	77
139	121	22
121	140	44
121	141	99
142	121	26
143	121	21
121	144	57
145	121	39
121	146	16
147	121	86
148	121	8
149	121	21
121	150	76
151	121	56
121	152	67
153	121	41
154	121	98
121	155	57
156	121	32
121	157	69
158	121	45
159	121	68
160	121	51
161	121	90
162	121	77
163	121	6
121	164	66
121	165	59
121	166	60
121	167	37
121	168	25
121	169	54
121	170	96
171	121	63
172	121	36
173	121	53
174	121	81
121	175	60
176	121	74
177	121	97
121	178	30
121	179	73
121	180	83
121	181	8
182	121	12
183	121	85
184	121	80
185	121	85
186	121	38
121	187	5
121	188	46
121	189	35
190	121	59
121	191	84
121	192	89
193	121	34
194	121	74
195	121	23
196	121	99
121	197	38
198	121	87
121	199	46
200	121	16
201	121	8
202	121	30
121	203	91
121	204	47
205	121	62
121	206	44
121	207	3
208	121	41
209	121	25
210	121	60
121	211	6
121	212	32
121	213	37
214	121	76
121	215	15
121	216	43
121	217	14
121	218	95
219	121	57
220	121	84
