1000	249593
216	773
215	129	82
129	216	77
129	217	83
218	129	82
219	129	28
220	129	32
221	129	83
222	129	72
223	129	34
224	129	7
225	129	3
226	129	36
129	227	24
228	129	62
229	129	45
230	129	35
231	129	29
129	232	61
129	233	98
234	129	86
235	129	64
129	236	49
237	129	17
238	129	83
239	129	45
240	129	12
241	129	81
129	242	65
129	243	13
244	129	73
245	129	86
129	246	75
247	129	83
248	129	36
129	249	52
250	129	76
251	129	44
252	129	97
253	129	15
129	254	19
129	255	72
256	129	7
257	129	43
258	129	24
129	259	10
260	129	47
261	129	75
262	129	19
129	263	71
264	129	77
265	129	71
266	129	83
129	267	98
268	129	35
269	129	22
270	129	46
129	271	59
272	129	92
129	273	80
129	274	87
275	129	44
276	129	70
277	129	61
129	278	25
129	279	63
280	129	71
281	129	83
129	282	87
129	283	46
129	284	65
129	285	81
286	129	27
287	129	48
129	288	81
129	289	95
129	290	99
129	291	13
292	129	10
293	129	36
294	129	73
295	129	59
296	129	65
297	129	74
298	129	22
129	299	34
300	129	35
129	301	53
302	129	97
129	303	6
304	129	49
129	305	32
129	306	41
129	307	79
308	129	13
309	129	27
310	129	65
129	311	38
129	312	62
313	129	76
314	129	43
129	315	33
316	129	12
317	129	83
129	318	100
319	129	76
129	320	65
321	129	84
129	322	5
323	129	54
129	324	17
325	129	45
326	129	29
129	327	86
129	328	29
129	329	24
129	330	2
331	129	60
332	129	51
333	129	10
334	129	93
335	129	33
129	336	93
337	129	27
129	338	94
339	129	18
129	340	16
129	341	77
342	129	24
129	343	79
344	129	65
345	129	4
129	346	17
347	129	87
129	348	2
129	349	19
350	129	81
129	351	1
129	352	3
129	353	1
129	354	31
355	129	72
356	129	30
129	357	37
129	358	12
129	359	40
129	360	10
361	129	11
129	362	8
363	129	11
364	129	78
365	129	43
129	366	57
129	367	14
368	129	3
129	369	95
370	129	95
129	371	65
372	129	48
373	129	21
129	374	29
129	375	24
376	129	9
377	129	5
378	129	100
129	379	30
380	129	60
129	381	69
129	382	6
383	129	95
384	129	15
385	129	74
129	386	53
387	129	78
129	388	96
389	129	32
129	390	18
391	129	73
129	392	90
393	129	29
394	129	35
129	395	68
129	396	99
397	129	62
129	398	78
399	129	51
400	129	3
129	401	32
129	402	40
403	129	43
129	404	73
129	405	61
129	406	5
129	407	3
408	129	96
129	409	93
410	129	98
129	411	64
412	129	96
129	413	95
129	414	17
129	415	57
129	416	57
417	129	71
129	418	90
419	129	99
420	129	91
421	129	43
422	129	2
423	129	93
424	129	26
129	425	37
129	426	32
427	129	87
129	428	92
129	429	59
430	129	76
129	431	9
129	432	54
129	433	36
434	129	44
129	435	81
129	436	76
129	437	13
438	129	43
129	439	73
440	129	4
129	441	80
129	442	32
443	129	67
444	129	83
445	129	19
129	446	47
129	447	49
129	448	65
129	449	93
450	129	83
451	129	4
452	129	43
453	129	61
129	454	56
129	455	75
456	129	15
457	129	4
458	129	26
129	459	4
129	460	20
129	461	44
129	462	38
463	129	48
129	464	94
465	129	81
129	466	35
467	129	55
129	468	31
469	129	83
129	470	68
129	471	22
472	129	83
129	473	49
129	474	72
129	475	31
476	129	82
129	477	81
129	478	35
129	479	61
480	129	11
481	129	43
129	482	15
129	483	9
129	484	8
129	485	70
486	129	6
129	487	84
488	129	63
129	489	29
129	490	98
491	129	99
492	129	75
493	129	51
494	129	17
129	495	51
129	496	32
129	497	6
129	498	58
129	499	21
131	130	39
132	130	29
130	133	36
130	134	65
135	130	91
136	130	20
137	130	6
138	130	94
130	139	43
130	140	71
130	141	15
130	142	42
143	130	11
144	130	34
145	130	91
130	146	74
130	147	98
148	130	71
149	130	69
150	130	52
130	151	80
130	152	16
130	153	8
130	154	32
155	130	69
130	156	67
130	157	28
130	158	4
159	130	20
130	160	20
161	130	41
162	130	43
163	130	93
164	130	63
165	130	66
130	166	44
167	130	62
168	130	17
130	169	66
130	170	2
171	130	12
130	172	35
130	173	19
174	130	8
175	130	18
176	130	72
130	177	63
130	178	3
179	130	49
130	180	51
130	181	4
182	130	67
130	183	20
184	130	10
185	130	63
186	130	70
187	130	42
188	130	61
189	130	55
130	190	81
191	130	51
192	130	2
193	130	91
194	130	97
130	195	72
130	196	47
197	130	14
198	130	65
199	130	34
200	130	33
130	201	38
202	130	81
130	203	51
204	130	40
205	130	80
206	130	62
130	207	94
130	208	75
130	209	30
130	210	79
130	211	53
130	212	18
130	213	61
214	130	49
130	215	9
130	216	86
130	217	23
130	218	62
130	219	86
220	130	28
221	130	16
130	222	87
223	130	55
130	224	36
225	130	1
130	226	6
227	130	79
228	130	35
229	130	34
230	130	25
231	130	54
232	130	63
233	130	21
130	234	1
130	235	54
130	236	35
237	130	66
238	130	10
130	239	9
240	130	27
241	130	8
242	130	28
243	130	30
244	130	33
130	245	60
246	130	77
247	130	46
130	248	60
249	130	98
250	130	68
130	251	58
252	130	76
253	130	57
254	130	22
130	255	74
130	256	74
257	130	11
130	258	3
259	130	48
260	130	62
261	130	75
262	130	20
263	130	9
130	264	39
265	130	97
266	130	43
130	267	100
268	130	26
130	269	72
270	130	46
130	271	73
272	130	14
273	130	95
274	130	24
275	130	84
276	130	43
130	277	54
130	278	92
279	130	75
130	280	80
130	281	6
130	282	60
283	130	96
130	284	5
285	130	58
286	130	82
130	287	86
130	288	73
289	130	44
290	130	100
291	130	30
130	292	53
293	130	56
294	130	37
295	130	61
130	296	98
130	297	62
298	130	2
130	299	29
300	130	3
301	130	95
130	302	63
303	130	4
130	304	94
130	305	72
130	306	84
307	130	83
308	130	48
309	130	91
310	130	30
130	311	8
312	130	35
130	313	55
130	314	85
315	130	69
316	130	100
317	130	32
130	318	18
130	319	81
320	130	56
130	321	4
322	130	85
323	130	100
130	324	83
130	325	58
130	326	62
130	327	45
130	328	79
329	130	98
130	330	16
331	130	100
332	130	14
130	333	62
334	130	81
335	130	93
336	130	26
337	130	70
130	338	67
130	339	84
130	340	68
341	130	54
342	130	91
343	130	69
344	130	16
345	130	66
346	130	73
347	130	2
130	348	96
349	130	23
130	350	51
351	130	86
130	352	20
130	353	80
130	354	94
130	355	96
356	130	84
130	357	100
130	358	37
359	130	37
360	130	22
130	361	66
362	130	99
363	130	3
130	364	86
130	365	2
130	366	48
367	130	71
130	368	11
369	130	30
370	130	51
130	371	29
130	372	76
130	373	92
374	130	99
375	130	86
376	130	15
130	377	42
130	378	26
379	130	41
130	380	53
130	381	42
382	130	94
383	130	36
130	384	95
130	385	40
130	386	70
387	130	73
130	388	72
389	130	60
130	390	71
391	130	21
130	392	8
393	130	77
394	130	16
395	130	13
396	130	3
397	130	42
398	130	71
130	399	44
130	400	44
130	401	51
130	402	50
403	130	92
404	130	67
405	130	84
406	130	73
407	130	31
408	130	29
409	130	100
130	410	29
411	130	27
412	130	80
130	413	65
414	130	49
415	130	41
130	416	52
130	417	3
130	418	6
130	419	83
420	130	16
130	421	87
130	422	64
130	423	53
130	424	47
130	425	24
130	426	3
130	427	98
428	130	37
429	130	7
430	130	24
130	431	27
432	130	97
130	433	39
434	130	61
435	130	31
130	436	18
130	437	11
130	438	99
130	439	80
130	440	57
130	441	12
442	130	10
130	443	89
444	130	8
445	130	34
446	130	88
130	447	20
130	448	92
130	449	38
130	450	2
451	130	30
130	452	39
453	130	56
454	130	80
130	455	97
130	456	30
457	130	18
130	458	44
130	459	82
460	130	77
461	130	21
130	462	5
463	130	4
464	130	75
465	130	54
130	466	60
130	467	100
468	130	63
469	130	16
470	130	83
130	471	53
130	472	4
130	473	57
474	130	9
130	475	14
476	130	53
130	477	55
478	130	73
130	479	61
480	130	93
481	130	60
482	130	6
483	130	47
484	130	49
485	130	47
486	130	74
130	487	94
488	130	6
489	130	13
130	490	71
130	491	82
492	130	34
130	493	7
494	130	39
130	495	39
130	496	89
130	497	5
130	498	99
130	499	74
132	131	20
133	131	44
131	134	98
135	131	6
131	136	40
137	131	4
138	131	77
131	139	45
131	140	52
131	141	68
131	142	94
143	131	96
144	131	30
145	131	34
146	131	10
147	131	84
148	131	11
131	149	6
150	131	100
151	131	54
152	131	69
153	131	85
154	131	19
131	155	68
131	156	4
131	157	21
131	158	18
131	159	32
160	131	51
161	131	80
162	131	42
131	163	84
164	131	97
165	131	39
131	166	12
131	167	7
168	131	75
169	131	64
131	170	43
171	131	84
172	131	28
173	131	46
174	131	72
131	175	97
131	176	51
131	177	75
178	131	49
179	131	22
131	180	72
131	181	70
182	131	40
183	131	62
184	131	10
131	185	91
186	131	77
187	131	5
131	188	36
131	189	53
131	190	21
131	191	59
131	192	41
131	193	18
131	194	96
195	131	56
131	196	48
131	197	8
198	131	84
131	199	97
200	131	20
131	201	38
131	202	15
203	131	22
204	131	57
205	131	92
131	206	87
131	207	76
208	131	72
209	131	80
210	131	5
131	211	29
212	131	1
131	213	18
214	131	99
215	131	83
131	216	29
131	217	67
218	131	41
131	219	14
131	220	32
221	131	20
222	131	98
223	131	36
224	131	48
131	225	8
131	226	82
131	227	37
228	131	23
229	131	60
230	131	71
231	131	54
232	131	60
233	131	69
131	234	45
235	131	43
131	236	68
237	131	75
238	131	47
131	239	90
240	131	82
131	241	29
131	242	36
243	131	98
131	244	52
131	245	56
246	131	17
131	247	47
248	131	59
249	131	100
250	131	51
131	251	37
131	252	51
131	253	77
254	131	83
255	131	56
131	256	91
131	257	86
258	131	32
259	131	63
260	131	18
261	131	66
131	262	58
131	263	68
264	131	78
265	131	86
131	266	97
131	267	19
131	268	44
269	131	99
131	270	24
131	271	61
131	272	5
273	131	81
131	274	15
275	131	79
131	276	67
277	131	88
278	131	89
131	279	64
280	131	67
131	281	27
282	131	95
283	131	79
131	284	98
285	131	74
286	131	81
131	287	45
131	288	62
131	289	70
131	290	90
291	131	98
292	131	83
293	131	67
131	294	23
131	295	65
131	296	62
131	297	1
131	298	79
299	131	14
300	131	85
301	131	63
302	131	49
303	131	26
304	131	63
305	131	13
131	306	53
131	307	46
131	308	41
309	131	55
131	310	45
131	311	16
312	131	98
313	131	99
314	131	100
315	131	97
131	316	71
317	131	95
318	131	88
319	131	44
131	320	90
131	321	31
322	131	76
131	323	94
324	131	92
131	325	98
131	326	38
327	131	83
131	328	37
131	329	37
131	330	10
131	331	16
131	332	15
333	131	36
334	131	48
131	335	62
131	336	90
337	131	20
131	338	16
131	339	29
340	131	55
131	341	93
342	131	3
343	131	93
131	344	22
131	345	85
346	131	79
131	347	10
348	131	17
131	349	57
131	350	92
351	131	66
352	131	38
353	131	51
354	131	21
355	131	27
131	356	1
357	131	32
131	358	41
131	359	65
131	360	98
131	361	39
131	362	55
363	131	37
364	131	75
131	365	13
131	366	43
367	131	47
131	368	17
369	131	75
370	131	38
131	371	86
131	372	76
373	131	37
131	374	80
375	131	90
131	376	57
131	377	65
378	131	16
131	379	21
380	131	5
131	381	8
131	382	12
131	383	29
131	384	42
385	131	95
131	386	7
387	131	65
131	388	20
131	389	68
390	131	27
131	391	26
392	131	41
131	393	30
131	394	58
395	131	13
131	396	60
397	131	63
131	398	83
399	131	75
400	131	81
401	131	1
402	131	73
403	131	60
131	404	24
131	405	24
131	406	20
407	131	46
131	408	83
409	131	6
410	131	79
411	131	32
131	412	89
131	413	95
131	414	29
415	131	59
416	131	39
131	417	78
418	131	52
131	419	33
420	131	15
421	131	11
131	422	87
423	131	60
131	424	34
131	425	15
426	131	7
427	131	36
428	131	19
131	429	14
131	430	11
131	431	40
131	432	84
131	433	39
131	434	11
131	435	23
131	436	8
437	131	53
438	131	62
131	439	71
131	440	18
441	131	88
442	131	44
131	443	62
131	444	12
131	445	31
131	446	19
447	131	58
131	448	68
131	449	32
450	131	24
451	131	45
131	452	1
131	453	25
454	131	42
131	455	98
131	456	82
457	131	17
458	131	65
131	459	23
131	460	19
461	131	61
131	462	69
131	463	48
131	464	41
131	465	77
131	466	60
467	131	66
131	468	86
469	131	25
470	131	72
131	471	52
472	131	20
473	131	77
131	474	98
131	475	23
131	476	99
131	477	95
131	478	50
131	479	68
131	480	41
131	481	3
482	131	69
131	483	6
131	484	15
131	485	77
131	486	72
487	131	44
488	131	92
489	131	73
490	131	78
131	491	16
131	492	12
131	493	100
494	131	55
131	495	10
131	496	57
497	131	86
498	131	38
499	131	43
133	132	41
132	134	72
132	135	80
136	132	81
137	132	12
132	138	46
132	139	7
132	140	19
141	132	100
142	132	64
132	143	22
144	132	36
145	132	39
146	132	53
132	147	78
132	148	49
149	132	15
150	132	32
151	132	52
152	132	78
132	153	4
132	154	71
132	155	68
156	132	45
157	132	42
132	158	24
132	159	66
132	160	77
161	132	86
162	132	50
132	163	7
164	132	61
132	165	70
132	166	57
132	167	7
132	168	90
169	132	23
132	170	61
171	132	17
132	172	10
132	173	46
174	132	81
132	175	27
176	132	17
132	177	9
178	132	90
132	179	82
132	180	56
181	132	76
182	132	53
132	183	20
184	132	88
185	132	3
186	132	78
132	187	68
188	132	100
132	189	34
132	190	93
191	132	90
132	192	79
193	132	43
194	132	75
132	195	9
196	132	52
132	197	27
132	198	44
199	132	73
132	200	55
132	201	52
202	132	62
203	132	49
132	204	80
132	205	93
132	206	55
207	132	16
132	208	9
132	209	39
132	210	43
132	211	98
132	212	9
213	132	27
132	214	37
132	215	42
216	132	66
217	132	68
218	132	46
219	132	22
132	220	27
132	221	3
222	132	98
223	132	15
132	224	79
225	132	16
226	132	74
227	132	26
228	132	72
132	229	83
132	230	62
132	231	90
132	232	88
132	233	99
234	132	45
132	235	39
236	132	37
237	132	14
238	132	62
239	132	42
132	240	83
132	241	85
132	242	88
132	243	82
244	132	74
245	132	86
132	246	11
132	247	11
132	248	16
132	249	88
250	132	9
251	132	22
132	252	28
253	132	81
132	254	96
132	255	85
256	132	85
257	132	98
258	132	50
132	259	91
132	260	70
261	132	66
262	132	39
263	132	97
264	132	46
132	265	69
266	132	81
132	267	62
132	268	13
269	132	36
132	270	73
271	132	81
132	272	83
273	132	40
132	274	80
275	132	2
132	276	77
132	277	20
132	278	36
132	279	15
132	280	79
281	132	49
132	282	80
132	283	67
284	132	65
285	132	89
132	286	78
287	132	7
132	288	81
289	132	48
132	290	16
291	132	43
292	132	48
132	293	89
294	132	34
295	132	100
296	132	91
132	297	68
298	132	62
299	132	12
132	300	96
301	132	71
132	302	28
303	132	37
304	132	93
305	132	99
306	132	27
307	132	74
308	132	69
309	132	85
310	132	40
311	132	38
132	312	37
313	132	13
314	132	94
315	132	2
316	132	89
132	317	98
132	318	97
132	319	86
132	320	19
132	321	30
322	132	7
132	323	72
132	324	35
132	325	15
132	326	8
327	132	93
132	328	92
329	132	43
330	132	93
132	331	23
332	132	2
333	132	52
334	132	65
132	335	78
132	336	73
337	132	95
132	338	18
339	132	89
340	132	54
341	132	58
132	342	46
343	132	24
344	132	47
132	345	39
346	132	96
132	347	56
132	348	76
132	349	4
350	132	77
351	132	18
352	132	63
353	132	13
132	354	65
355	132	72
132	356	15
357	132	96
358	132	85
359	132	69
360	132	26
361	132	3
132	362	30
363	132	40
132	364	68
132	365	66
366	132	21
132	367	63
368	132	56
369	132	63
132	370	25
132	371	16
132	372	63
373	132	98
374	132	79
132	375	44
132	376	42
377	132	96
378	132	49
132	379	58
380	132	58
132	381	84
132	382	1
132	383	95
384	132	17
385	132	100
386	132	23
132	387	20
132	388	1
132	389	5
132	390	20
391	132	16
392	132	11
393	132	70
132	394	8
132	395	23
132	396	52
397	132	85
398	132	99
399	132	85
400	132	48
132	401	75
132	402	100
132	403	39
404	132	54
132	405	89
132	406	62
132	407	67
408	132	88
132	409	51
132	410	31
411	132	27
412	132	90
132	413	36
414	132	22
415	132	73
416	132	58
417	132	95
418	132	88
419	132	4
420	132	55
421	132	1
132	422	37
132	423	45
132	424	5
132	425	95
132	426	48
427	132	39
428	132	44
429	132	33
430	132	33
132	431	92
432	132	98
132	433	71
434	132	46
132	435	82
436	132	2
437	132	64
132	438	84
132	439	21
132	440	3
132	441	40
132	442	2
132	443	18
444	132	22
445	132	15
132	446	91
447	132	63
132	448	36
449	132	10
132	450	24
451	132	56
452	132	71
132	453	92
454	132	57
455	132	70
456	132	74
132	457	66
132	458	85
132	459	38
132	460	14
461	132	91
462	132	23
463	132	32
464	132	58
132	465	32
132	466	47
132	467	85
132	468	79
469	132	78
470	132	32
132	471	98
132	472	34
473	132	8
474	132	40
475	132	70
476	132	90
477	132	58
132	478	92
479	132	10
132	480	76
481	132	58
132	482	73
132	483	19
132	484	63
132	485	79
486	132	36
132	487	93
488	132	24
489	132	12
132	490	68
491	132	10
492	132	68
132	493	22
132	494	70
495	132	13
132	496	61
497	132	37
132	498	4
499	132	95
134	133	78
133	135	39
136	133	27
137	133	82
133	138	44
133	139	30
140	133	34
133	141	28
142	133	56
133	143	23
144	133	75
145	133	86
133	146	47
147	133	22
133	148	56
149	133	83
150	133	69
133	151	77
152	133	25
133	153	47
133	154	34
133	155	28
156	133	65
133	157	60
133	158	24
159	133	47
160	133	6
133	161	66
133	162	73
163	133	70
164	133	33
165	133	9
133	166	13
167	133	7
168	133	21
169	133	20
170	133	67
133	171	54
172	133	26
133	173	88
133	174	5
175	133	89
176	133	18
133	177	91
178	133	51
133	179	87
133	180	52
181	133	46
182	133	84
133	183	58
184	133	9
185	133	60
133	186	59
187	133	46
188	133	91
189	133	4
133	190	100
133	191	69
192	133	58
193	133	93
133	194	72
133	195	20
196	133	65
197	133	63
133	198	61
133	199	63
200	133	65
201	133	85
202	133	42
133	203	64
133	204	40
205	133	54
206	133	81
207	133	21
208	133	69
133	209	85
210	133	38
133	211	76
133	212	15
133	213	53
214	133	96
215	133	79
216	133	39
217	133	19
133	218	93
219	133	3
220	133	42
133	221	34
222	133	67
133	223	12
133	224	27
133	225	16
226	133	9
227	133	10
133	228	49
133	229	77
133	230	54
231	133	75
133	232	7
233	133	49
234	133	85
235	133	81
133	236	48
133	237	6
133	238	84
133	239	1
240	133	9
241	133	24
242	133	95
243	133	13
244	133	49
133	245	28
246	133	48
247	133	82
133	248	32
133	249	10
250	133	7
251	133	2
252	133	31
133	253	21
254	133	85
133	255	88
133	256	72
257	133	88
258	133	39
133	259	100
260	133	12
261	133	43
262	133	13
133	263	93
133	264	68
265	133	76
133	266	84
267	133	96
268	133	1
133	269	39
133	270	39
133	271	35
272	133	82
273	133	23
133	274	49
275	133	94
276	133	75
277	133	2
133	278	74
279	133	34
133	280	35
133	281	43
133	282	73
133	283	87
284	133	90
285	133	50
133	286	10
287	133	94
288	133	22
133	289	24
290	133	32
133	291	87
292	133	67
293	133	5
294	133	52
295	133	27
296	133	92
297	133	90
133	298	71
299	133	1
300	133	39
301	133	26
133	302	60
133	303	15
133	304	63
133	305	63
133	306	70
133	307	52
308	133	97
309	133	25
310	133	1
311	133	80
312	133	65
313	133	91
133	314	11
315	133	35
133	316	26
133	317	14
318	133	18
133	319	13
320	133	68
321	133	2
322	133	91
133	323	37
133	324	41
133	325	42
133	326	9
327	133	36
133	328	94
329	133	46
330	133	14
331	133	61
332	133	79
133	333	83
133	334	85
133	335	15
336	133	96
133	337	52
133	338	69
339	133	54
340	133	66
341	133	51
133	342	9
133	343	94
133	344	66
345	133	90
346	133	77
347	133	28
133	348	36
133	349	18
350	133	41
133	351	17
352	133	71
353	133	24
133	354	64
355	133	89
133	356	11
357	133	55
133	358	10
133	359	64
360	133	87
133	361	26
133	362	57
133	363	7
364	133	57
133	365	38
366	133	44
367	133	1
133	368	23
369	133	22
133	370	26
133	371	36
372	133	51
373	133	17
374	133	38
375	133	95
376	133	17
133	377	36
378	133	67
379	133	17
380	133	60
133	381	81
133	382	7
133	383	63
384	133	55
385	133	55
386	133	3
133	387	80
388	133	37
133	389	84
390	133	41
391	133	80
133	392	15
133	393	40
133	394	20
133	395	76
396	133	88
133	397	31
133	398	59
133	399	57
400	133	18
133	401	36
402	133	1
133	403	43
133	404	99
405	133	3
406	133	52
407	133	27
408	133	31
409	133	84
410	133	90
133	411	23
133	412	21
413	133	98
414	133	28
133	415	26
416	133	43
417	133	91
133	418	36
133	419	20
133	420	90
421	133	81
422	133	8
423	133	35
133	424	57
425	133	93
133	426	27
133	427	74
133	428	73
429	133	45
430	133	5
133	431	17
133	432	53
433	133	88
133	434	58
133	435	18
133	436	11
437	133	33
438	133	40
439	133	87
133	440	51
133	441	56
133	442	88
133	443	4
133	444	95
445	133	8
446	133	12
447	133	70
448	133	91
133	449	52
133	450	99
133	451	20
133	452	94
453	133	41
133	454	81
133	455	2
456	133	53
133	457	84
133	458	11
459	133	43
460	133	91
461	133	46
462	133	50
133	463	71
133	464	33
133	465	28
466	133	69
467	133	5
468	133	35
469	133	42
470	133	44
471	133	22
133	472	18
473	133	30
474	133	82
133	475	87
133	476	71
477	133	64
133	478	24
479	133	44
133	480	21
133	481	90
133	482	100
483	133	65
133	484	91
485	133	10
133	486	15
133	487	3
488	133	48
489	133	75
133	490	78
491	133	94
133	492	7
493	133	72
494	133	53
495	133	31
496	133	97
497	133	37
498	133	46
133	499	93
134	135	66
136	134	47
134	137	1
134	138	100
134	139	39
134	140	83
134	141	33
142	134	69
134	143	21
144	134	62
145	134	14
134	146	19
147	134	50
148	134	80
134	149	23
150	134	5
151	134	66
134	152	6
153	134	58
134	154	20
155	134	82
156	134	88
134	157	9
158	134	12
159	134	100
160	134	76
161	134	64
134	162	23
163	134	46
134	164	91
165	134	77
134	166	65
134	167	16
168	134	40
169	134	4
134	170	78
134	171	91
172	134	19
173	134	7
134	174	16
134	175	96
134	176	78
134	177	95
178	134	47
134	179	1
180	134	63
134	181	24
182	134	62
134	183	90
184	134	94
134	185	14
186	134	85
134	187	26
188	134	77
134	189	61
190	134	80
191	134	31
192	134	21
193	134	90
194	134	65
195	134	84
196	134	61
197	134	55
134	198	45
134	199	82
200	134	57
201	134	35
202	134	63
203	134	46
134	204	33
134	205	14
134	206	66
134	207	1
134	208	96
134	209	36
210	134	40
211	134	24
134	212	75
134	213	35
134	214	96
134	215	49
134	216	18
134	217	79
218	134	12
134	219	89
220	134	16
134	221	92
134	222	86
134	223	12
224	134	17
134	225	59
226	134	24
227	134	78
134	228	45
229	134	14
230	134	94
134	231	40
232	134	82
134	233	36
134	234	83
235	134	7
236	134	55
237	134	68
134	238	91
134	239	87
134	240	79
134	241	63
134	242	27
134	243	3
244	134	76
245	134	61
246	134	66
134	247	75
248	134	97
249	134	5
134	250	75
251	134	38
134	252	13
134	253	40
134	254	55
134	255	2
256	134	82
257	134	95
134	258	57
134	259	61
134	260	1
261	134	31
262	134	7
134	263	81
264	134	7
134	265	69
134	266	19
134	267	79
268	134	3
134	269	27
270	134	1
271	134	55
134	272	40
134	273	58
134	274	56
275	134	87
134	276	26
277	134	12
278	134	36
279	134	89
280	134	1
134	281	68
282	134	65
283	134	46
134	284	6
134	285	80
134	286	50
287	134	42
288	134	81
289	134	74
134	290	71
134	291	64
134	292	54
293	134	87
294	134	84
134	295	82
134	296	71
297	134	60
298	134	6
299	134	97
134	300	94
134	301	86
134	302	42
303	134	20
304	134	64
305	134	96
134	306	61
307	134	92
134	308	40
134	309	42
310	134	10
311	134	55
134	312	36
134	313	36
134	314	59
134	315	49
134	316	21
134	317	32
318	134	31
134	319	55
320	134	58
321	134	1
134	322	94
323	134	20
134	324	84
325	134	4
326	134	61
134	327	98
134	328	91
329	134	20
330	134	96
134	331	98
332	134	40
134	333	48
334	134	30
134	335	16
336	134	80
134	337	72
134	338	96
339	134	97
134	340	36
341	134	77
134	342	57
134	343	88
134	344	95
345	134	1
134	346	88
134	347	46
134	348	88
349	134	15
134	350	2
351	134	50
352	134	1
353	134	66
354	134	74
134	355	93
356	134	35
357	134	48
358	134	43
359	134	70
360	134	27
134	361	16
362	134	97
363	134	13
134	364	44
365	134	27
366	134	83
134	367	20
368	134	3
369	134	44
370	134	4
371	134	83
134	372	52
373	134	87
134	374	84
134	375	53
376	134	42
134	377	44
134	378	100
379	134	37
134	380	21
134	381	67
134	382	100
134	383	46
134	384	74
385	134	86
386	134	48
387	134	10
388	134	14
389	134	21
134	390	73
391	134	86
392	134	87
393	134	78
394	134	70
395	134	79
134	396	76
397	134	42
134	398	91
134	399	66
400	134	20
134	401	23
402	134	45
403	134	61
134	404	93
134	405	43
134	406	35
134	407	61
408	134	25
409	134	3
410	134	67
411	134	24
134	412	5
134	413	23
414	134	64
415	134	16
134	416	88
134	417	6
134	418	67
419	134	67
134	420	55
421	134	5
422	134	64
134	423	49
134	424	87
425	134	57
134	426	94
134	427	59
428	134	94
429	134	49
134	430	46
134	431	98
134	432	94
134	433	45
134	434	100
134	435	76
134	436	55
134	437	96
134	438	22
439	134	41
134	440	63
441	134	44
134	442	14
134	443	36
134	444	79
445	134	63
134	446	39
134	447	79
134	448	32
449	134	52
450	134	39
134	451	57
134	452	20
134	453	15
134	454	94
134	455	80
456	134	90
457	134	61
134	458	70
134	459	50
134	460	91
461	134	84
134	462	74
134	463	75
134	464	38
134	465	38
134	466	4
134	467	71
134	468	33
134	469	68
134	470	98
471	134	4
134	472	30
473	134	49
474	134	80
134	475	72
134	476	17
477	134	75
478	134	3
134	479	72
480	134	6
134	481	50
134	482	93
134	483	8
134	484	30
485	134	11
486	134	17
134	487	14
488	134	69
489	134	54
490	134	17
134	491	84
492	134	83
134	493	19
494	134	9
495	134	10
496	134	76
497	134	50
498	134	9
499	134	55
136	135	12
135	137	54
138	135	14
135	139	43
135	140	100
141	135	68
142	135	98
135	143	26
135	144	81
145	135	19
146	135	6
135	147	11
148	135	22
135	149	78
135	150	8
135	151	75
135	152	72
153	135	29
154	135	21
155	135	68
135	156	76
157	135	28
135	158	7
135	159	88
160	135	50
161	135	70
162	135	18
135	163	26
164	135	40
135	165	93
135	166	56
135	167	36
135	168	45
135	169	94
135	170	27
135	171	34
135	172	34
135	173	31
135	174	15
175	135	26
176	135	100
135	177	64
135	178	36
179	135	63
135	180	36
135	181	74
135	182	16
135	183	51
184	135	60
135	185	41
135	186	96
135	187	41
188	135	43
135	189	95
135	190	32
191	135	91
135	192	99
135	193	58
194	135	38
195	135	32
135	196	9
197	135	95
135	198	4
135	199	53
200	135	38
135	201	96
202	135	28
135	203	68
135	204	100
205	135	100
135	206	67
207	135	69
208	135	62
209	135	84
210	135	79
211	135	45
212	135	15
135	213	96
214	135	6
135	215	91
135	216	100
217	135	95
218	135	4
135	219	50
135	220	10
221	135	60
222	135	73
223	135	52
224	135	68
135	225	45
226	135	43
135	227	20
228	135	9
135	229	48
135	230	1
231	135	78
232	135	31
233	135	80
135	234	81
235	135	50
135	236	45
135	237	58
135	238	10
135	239	78
135	240	83
135	241	28
242	135	97
135	243	20
244	135	73
245	135	98
135	246	49
247	135	52
248	135	62
135	249	47
250	135	9
135	251	58
252	135	28
253	135	17
254	135	93
135	255	32
135	256	51
257	135	68
135	258	80
135	259	93
135	260	38
135	261	33
135	262	12
135	263	84
135	264	58
135	265	6
135	266	18
135	267	3
135	268	95
135	269	8
270	135	53
271	135	15
135	272	74
273	135	89
135	274	86
275	135	69
135	276	100
135	277	55
135	278	5
279	135	86
135	280	76
281	135	93
282	135	77
283	135	14
135	284	67
135	285	19
286	135	80
287	135	86
288	135	41
135	289	4
135	290	58
291	135	40
135	292	77
135	293	84
294	135	56
135	295	7
135	296	13
297	135	38
298	135	40
135	299	32
135	300	52
301	135	52
135	302	23
135	303	33
304	135	9
135	305	61
306	135	40
135	307	88
308	135	65
309	135	31
135	310	55
135	311	80
312	135	34
135	313	69
135	314	78
135	315	78
316	135	97
135	317	75
318	135	3
135	319	7
135	320	26
135	321	3
135	322	63
323	135	64
324	135	18
135	325	30
135	326	73
135	327	51
328	135	54
135	329	84
135	330	54
135	331	24
135	332	33
135	333	9
135	334	4
335	135	26
336	135	86
337	135	49
135	338	65
339	135	56
135	340	47
135	341	50
135	342	62
343	135	87
135	344	58
135	345	19
346	135	87
