400	39890
100	343
135	39	22
136	39	25
137	39	10
138	39	89
139	39	14
39	140	8
39	141	32
142	39	74
143	39	35
144	39	8
39	145	40
146	39	65
39	147	97
39	148	75
39	149	44
150	39	51
39	151	54
39	152	28
39	153	38
39	154	22
155	39	81
39	156	88
157	39	80
158	39	30
39	159	3
39	160	51
161	39	6
162	39	46
163	39	24
164	39	52
39	165	70
39	166	99
167	39	93
168	39	29
39	169	39
39	170	11
171	39	37
172	39	30
173	39	4
39	174	74
39	175	93
176	39	75
39	177	63
39	178	13
179	39	93
180	39	92
181	39	18
182	39	39
183	39	80
39	184	65
39	185	57
39	186	37
187	39	45
39	188	75
39	189	69
190	39	1
39	191	7
192	39	15
39	193	10
194	39	54
39	195	46
196	39	52
197	39	88
198	39	30
39	199	80
41	40	61
40	42	35
40	43	72
40	44	48
45	40	92
40	46	47
40	47	63
48	40	72
40	49	97
40	50	55
51	40	31
40	52	9
53	40	83
40	54	69
55	40	6
56	40	73
40	57	24
58	40	3
59	40	10
60	40	28
61	40	14
62	40	16
40	63	70
64	40	24
65	40	33
40	66	37
67	40	50
40	68	2
40	69	63
40	70	93
71	40	52
40	72	15
73	40	87
74	40	30
75	40	51
40	76	57
77	40	38
40	78	69
40	79	1
80	40	58
81	40	62
82	40	45
83	40	8
84	40	29
85	40	11
86	40	59
87	40	65
40	88	75
89	40	15
90	40	81
91	40	22
40	92	54
93	40	1
94	40	45
40	95	4
96	40	24
97	40	54
40	98	76
40	99	16
100	40	70
40	101	20
40	102	51
103	40	69
40	104	9
40	105	34
40	106	72
40	107	29
108	40	37
109	40	16
40	110	12
111	40	2
40	112	9
40	113	14
40	114	16
40	115	43
40	116	63
40	117	54
40	118	90
40	119	43
120	40	68
40	121	44
40	122	86
40	123	20
124	40	78
40	125	40
40	126	89
40	127	92
40	128	25
129	40	51
40	130	5
40	131	57
132	40	59
40	133	30
134	40	29
135	40	66
136	40	23
137	40	50
40	138	66
139	40	22
140	40	24
40	141	50
40	142	62
143	40	91
40	144	98
145	40	85
146	40	8
40	147	58
40	148	13
40	149	87
40	150	65
40	151	49
152	40	17
153	40	37
154	40	31
40	155	49
40	156	82
157	40	75
158	40	79
40	159	66
40	160	88
40	161	18
162	40	87
163	40	83
164	40	69
165	40	47
40	166	99
167	40	11
168	40	57
169	40	7
40	170	99
40	171	73
40	172	78
173	40	72
40	174	34
175	40	11
176	40	77
177	40	35
178	40	42
40	179	45
180	40	12
181	40	66
40	182	89
183	40	11
40	184	62
185	40	80
40	186	78
187	40	88
40	188	76
189	40	91
190	40	19
40	191	77
192	40	20
193	40	77
40	194	6
40	195	34
196	40	95
197	40	26
198	40	2
40	199	88
42	41	91
43	41	70
44	41	15
45	41	27
46	41	26
41	47	86
48	41	17
49	41	52
50	41	5
51	41	12
41	52	29
41	53	93
41	54	88
41	55	51
41	56	5
41	57	32
58	41	23
59	41	15
41	60	17
41	61	82
62	41	97
63	41	46
64	41	14
65	41	90
66	41	71
41	67	39
41	68	99
41	69	18
41	70	31
41	71	99
41	72	49
41	73	59
74	41	17
75	41	25
76	41	43
77	41	27
41	78	86
79	41	72
80	41	34
81	41	54
41	82	60
41	83	56
84	41	97
85	41	26
86	41	61
41	87	78
41	88	25
41	89	73
41	90	96
91	41	8
41	92	20
41	93	39
41	94	12
95	41	41
41	96	7
41	97	20
98	41	39
41	99	36
41	100	21
101	41	38
102	41	95
103	41	6
41	104	20
105	41	75
106	41	70
107	41	17
41	108	98
109	41	82
110	41	4
41	111	83
112	41	45
41	113	74
41	114	56
41	115	96
41	116	99
117	41	31
118	41	83
41	119	55
120	41	33
121	41	69
122	41	24
41	123	82
124	41	9
41	125	2
126	41	83
127	41	49
128	41	10
129	41	64
41	130	29
131	41	95
132	41	16
133	41	98
41	134	100
135	41	24
41	136	100
41	137	98
138	41	100
41	139	50
140	41	48
141	41	35
41	142	57
143	41	45
144	41	82
41	145	52
41	146	26
147	41	18
41	148	34
41	149	29
41	150	97
151	41	66
152	41	46
153	41	45
41	154	92
155	41	53
41	156	98
41	157	12
158	41	32
159	41	48
160	41	72
41	161	33
41	162	61
41	163	66
41	164	12
165	41	35
166	41	90
167	41	7
168	41	8
41	169	40
170	41	97
171	41	49
41	172	82
173	41	91
174	41	13
41	175	28
176	41	78
177	41	71
41	178	10
179	41	3
41	180	26
181	41	39
41	182	44
183	41	68
184	41	19
41	185	68
186	41	100
41	187	57
41	188	19
41	189	40
190	41	44
191	41	95
41	192	44
41	193	92
41	194	99
41	195	88
196	41	26
197	41	53
41	198	100
199	41	48
42	43	100
44	42	31
45	42	34
42	46	96
42	47	75
48	42	58
42	49	39
50	42	70
42	51	4
52	42	68
42	53	27
54	42	84
55	42	52
42	56	78
42	57	24
42	58	91
42	59	45
42	60	59
61	42	92
62	42	22
42	63	22
64	42	27
65	42	63
66	42	51
67	42	46
68	42	49
42	69	18
70	42	25
71	42	25
72	42	83
73	42	64
74	42	51
75	42	4
76	42	12
42	77	59
42	78	33
42	79	55
42	80	39
81	42	93
42	82	89
83	42	64
84	42	30
42	85	75
42	86	87
42	87	71
42	88	98
42	89	33
90	42	72
91	42	82
42	92	85
42	93	88
94	42	36
42	95	13
96	42	76
42	97	97
98	42	87
99	42	6
100	42	31
42	101	4
42	102	97
103	42	66
104	42	94
105	42	72
106	42	89
42	107	17
42	108	9
42	109	63
42	110	58
111	42	3
42	112	38
113	42	97
114	42	7
42	115	3
42	116	90
42	117	96
118	42	30
42	119	67
120	42	14
121	42	95
122	42	60
123	42	32
124	42	63
125	42	19
126	42	75
127	42	15
42	128	24
42	129	82
130	42	10
131	42	49
42	132	79
42	133	55
42	134	84
42	135	24
42	136	17
42	137	49
42	138	44
139	42	2
42	140	66
42	141	55
42	142	25
42	143	18
144	42	93
42	145	100
42	146	54
147	42	32
42	148	64
42	149	11
150	42	52
42	151	40
152	42	74
153	42	29
42	154	37
155	42	63
156	42	93
157	42	99
42	158	39
159	42	73
160	42	75
42	161	45
162	42	38
42	163	42
164	42	84
165	42	48
166	42	55
167	42	59
168	42	17
169	42	75
42	170	42
171	42	32
42	172	39
173	42	84
174	42	49
42	175	56
42	176	37
177	42	46
178	42	1
179	42	35
180	42	83
42	181	52
42	182	16
42	183	47
184	42	28
185	42	17
186	42	1
42	187	41
42	188	90
42	189	14
42	190	20
42	191	82
42	192	60
42	193	48
42	194	30
195	42	50
196	42	19
197	42	2
198	42	68
199	42	87
43	44	57
43	45	30
46	43	9
43	47	10
48	43	67
49	43	44
43	50	29
43	51	90
43	52	5
43	53	74
43	54	60
43	55	97
56	43	95
57	43	95
43	58	80
59	43	95
60	43	53
61	43	29
62	43	14
43	63	76
64	43	51
43	65	33
66	43	99
67	43	62
43	68	83
43	69	41
70	43	50
71	43	44
43	72	39
73	43	19
43	74	40
75	43	41
76	43	34
43	77	17
78	43	19
43	79	12
80	43	70
43	81	39
82	43	63
43	83	46
84	43	63
43	85	50
43	86	15
87	43	73
88	43	98
89	43	27
90	43	87
43	91	76
92	43	28
93	43	6
43	94	54
43	95	79
43	96	55
97	43	67
98	43	82
99	43	82
100	43	73
43	101	73
102	43	2
103	43	32
43	104	49
105	43	41
106	43	48
43	107	44
43	108	8
109	43	5
110	43	83
111	43	50
43	112	21
113	43	23
43	114	34
115	43	7
116	43	43
43	117	36
43	118	26
119	43	55
120	43	1
121	43	49
122	43	9
43	123	7
124	43	98
125	43	43
126	43	36
43	127	95
128	43	31
129	43	6
130	43	99
43	131	96
132	43	66
43	133	51
43	134	2
43	135	22
136	43	69
43	137	90
43	138	54
139	43	69
43	140	74
43	141	23
142	43	52
43	143	5
43	144	72
145	43	90
43	146	50
43	147	70
148	43	10
43	149	89
150	43	25
151	43	72
152	43	3
43	153	73
154	43	70
43	155	87
43	156	6
157	43	70
43	158	16
159	43	43
160	43	23
161	43	84
162	43	68
43	163	51
164	43	21
43	165	81
166	43	2
43	167	95
43	168	66
43	169	100
170	43	48
43	171	74
172	43	57
173	43	93
174	43	88
175	43	64
43	176	58
43	177	82
43	178	75
43	179	21
180	43	60
181	43	61
182	43	88
43	183	55
43	184	41
43	185	19
43	186	90
187	43	5
188	43	26
43	189	69
43	190	21
191	43	7
43	192	89
43	193	50
194	43	71
43	195	8
196	43	3
43	197	61
43	198	62
43	199	2
45	44	60
46	44	16
44	47	76
44	48	77
49	44	48
50	44	67
51	44	90
52	44	79
53	44	32
54	44	49
55	44	69
44	56	35
57	44	88
58	44	96
44	59	27
44	60	4
61	44	46
62	44	91
44	63	41
44	64	99
44	65	34
66	44	94
44	67	93
44	68	44
44	69	8
44	70	92
71	44	6
44	72	49
73	44	8
74	44	84
75	44	18
76	44	27
44	77	17
78	44	93
44	79	8
44	80	42
81	44	40
44	82	91
44	83	30
44	84	43
85	44	57
44	86	56
44	87	8
88	44	36
89	44	22
44	90	69
91	44	66
44	92	91
44	93	24
44	94	65
44	95	91
96	44	95
97	44	3
44	98	18
44	99	39
44	100	80
44	101	34
44	102	46
44	103	67
104	44	77
44	105	27
106	44	6
44	107	78
44	108	27
44	109	18
44	110	1
111	44	38
112	44	55
44	113	20
114	44	7
115	44	60
116	44	15
44	117	18
118	44	10
119	44	1
44	120	37
44	121	56
122	44	18
123	44	34
44	124	25
125	44	63
44	126	32
127	44	28
128	44	9
129	44	73
44	130	16
131	44	79
44	132	78
133	44	76
44	134	28
44	135	69
44	136	48
44	137	88
44	138	43
44	139	59
44	140	61
141	44	30
142	44	50
143	44	84
44	144	58
44	145	77
44	146	84
147	44	32
148	44	27
44	149	10
44	150	65
44	151	38
44	152	69
153	44	15
44	154	69
44	155	65
156	44	81
157	44	72
158	44	93
159	44	33
44	160	71
44	161	47
162	44	19
44	163	6
44	164	3
165	44	89
44	166	29
167	44	51
44	168	3
169	44	16
44	170	6
171	44	83
44	172	57
44	173	98
44	174	33
44	175	21
176	44	42
177	44	67
178	44	19
44	179	42
180	44	80
181	44	50
182	44	51
44	183	40
184	44	52
44	185	26
186	44	51
187	44	4
188	44	8
44	189	39
44	190	96
191	44	76
44	192	3
44	193	30
194	44	90
195	44	50
44	196	57
44	197	10
44	198	18
199	44	15
45	46	5
45	47	3
48	45	1
49	45	48
50	45	48
45	51	53
52	45	18
53	45	49
54	45	20
45	55	41
45	56	37
45	57	31
45	58	9
45	59	30
45	60	45
45	61	16
45	62	23
63	45	43
45	64	15
65	45	36
66	45	52
45	67	99
68	45	65
69	45	51
45	70	8
45	71	89
45	72	19
73	45	88
45	74	11
45	75	26
45	76	11
77	45	44
78	45	34
45	79	4
80	45	62
81	45	92
82	45	69
45	83	5
84	45	85
85	45	56
45	86	91
87	45	51
88	45	61
45	89	37
90	45	22
45	91	97
92	45	67
45	93	100
94	45	9
45	95	22
96	45	11
45	97	51
45	98	39
45	99	73
45	100	68
45	101	76
102	45	47
45	103	61
45	104	88
105	45	32
106	45	41
107	45	6
108	45	100
45	109	86
45	110	59
111	45	8
45	112	18
45	113	61
114	45	24
45	115	14
45	116	93
117	45	58
118	45	39
45	119	82
45	120	1
121	45	81
122	45	28
123	45	44
45	124	49
125	45	50
45	126	18
45	127	20
128	45	13
129	45	83
130	45	21
45	131	60
132	45	20
133	45	29
134	45	31
45	135	46
45	136	9
137	45	39
45	138	92
45	139	70
140	45	93
141	45	77
142	45	35
143	45	70
45	144	25
45	145	5
45	146	21
45	147	26
45	148	12
149	45	59
45	150	73
151	45	18
152	45	39
153	45	88
45	154	41
155	45	46
45	156	2
45	157	44
45	158	51
159	45	57
160	45	95
161	45	71
162	45	93
45	163	81
45	164	82
45	165	40
45	166	92
167	45	43
45	168	60
45	169	35
45	170	43
45	171	49
172	45	1
45	173	9
174	45	34
45	175	75
176	45	70
45	177	86
178	45	5
45	179	62
180	45	56
181	45	19
45	182	47
183	45	75
184	45	77
185	45	56
186	45	76
187	45	96
188	45	80
189	45	24
45	190	23
191	45	84
192	45	55
45	193	26
45	194	83
195	45	68
196	45	55
45	197	3
198	45	14
199	45	84
47	46	8
46	48	26
46	49	14
50	46	59
46	51	21
52	46	67
46	53	52
46	54	11
46	55	99
46	56	3
57	46	91
46	58	32
46	59	18
46	60	26
46	61	76
62	46	31
46	63	48
46	64	27
46	65	86
66	46	65
46	67	17
68	46	17
46	69	6
70	46	22
46	71	86
72	46	38
73	46	91
74	46	100
46	75	88
46	76	29
46	77	70
46	78	67
46	79	48
46	80	18
46	81	26
82	46	33
46	83	26
84	46	57
85	46	70
86	46	61
87	46	18
88	46	31
89	46	28
46	90	24
91	46	70
92	46	89
93	46	21
94	46	69
46	95	11
46	96	11
97	46	61
98	46	46
46	99	58
100	46	10
101	46	88
46	102	86
46	103	43
104	46	2
46	105	86
46	106	77
107	46	76
46	108	25
46	109	51
110	46	85
111	46	73
112	46	33
46	113	34
114	46	19
115	46	97
116	46	80
46	117	19
118	46	9
46	119	100
46	120	20
46	121	71
46	122	46
46	123	91
124	46	74
46	125	4
126	46	67
127	46	92
46	128	66
129	46	24
46	130	75
131	46	91
132	46	49
133	46	50
46	134	61
135	46	12
46	136	18
137	46	6
138	46	12
139	46	22
46	140	53
141	46	34
142	46	5
46	143	71
144	46	57
145	46	66
146	46	12
147	46	33
148	46	57
149	46	56
46	150	37
151	46	73
152	46	89
153	46	44
154	46	17
46	155	47
46	156	38
157	46	60
158	46	69
159	46	73
160	46	18
161	46	71
46	162	7
163	46	51
164	46	65
165	46	19
166	46	95
167	46	3
46	168	30
169	46	94
170	46	33
46	171	9
172	46	32
173	46	49
46	174	84
175	46	54
46	176	60
177	46	19
178	46	89
46	179	37
46	180	66
46	181	52
46	182	26
46	183	65
184	46	70
185	46	71
46	186	5
187	46	72
46	188	66
189	46	13
46	190	89
46	191	99
192	46	37
193	46	3
46	194	10
195	46	52
46	196	18
197	46	80
46	198	35
46	199	89
47	48	86
49	47	59
47	50	51
47	51	66
47	52	38
53	47	82
47	54	17
47	55	97
56	47	13
57	47	60
47	58	14
59	47	28
60	47	80
47	61	67
62	47	59
47	63	95
64	47	99
47	65	53
66	47	99
67	47	51
68	47	92
47	69	40
70	47	32
47	71	78
72	47	66
73	47	51
47	74	6
75	47	48
76	47	24
47	77	100
78	47	93
79	47	6
80	47	46
81	47	19
47	82	59
83	47	65
47	84	75
47	85	69
47	86	62
47	87	42
47	88	28
47	89	57
47	90	94
91	47	35
47	92	60
93	47	13
47	94	14
47	95	12
96	47	20
97	47	85
47	98	31
47	99	80
100	47	82
101	47	40
47	102	8
103	47	10
104	47	53
47	105	56
47	106	92
47	107	76
108	47	55
109	47	71
47	110	18
47	111	50
47	112	6
113	47	89
114	47	1
115	47	22
47	116	63
47	117	32
47	118	11
47	119	51
120	47	93
121	47	18
122	47	89
47	123	2
47	124	57
47	125	91
47	126	67
47	127	93
47	128	18
129	47	39
47	130	52
47	131	30
47	132	22
47	133	93
134	47	57
47	135	27
47	136	58
47	137	24
138	47	87
47	139	16
140	47	7
141	47	33
142	47	18
47	143	76
47	144	38
47	145	94
47	146	100
47	147	68
47	148	22
149	47	17
47	150	85
47	151	53
47	152	68
153	47	52
47	154	72
155	47	45
47	156	78
47	157	52
158	47	31
159	47	76
160	47	19
161	47	88
162	47	95
163	47	87
164	47	90
47	165	72
47	166	87
167	47	16
168	47	45
47	169	65
170	47	21
47	171	60
172	47	37
173	47	51
174	47	72
175	47	6
176	47	55
47	177	21
178	47	96
47	179	9
47	180	89
47	181	52
47	182	44
183	47	68
47	184	57
47	185	70
47	186	67
47	187	95
47	188	25
189	47	69
190	47	49
191	47	61
47	192	20
47	193	7
194	47	7
195	47	13
196	47	53
47	197	32
198	47	69
199	47	34
48	49	86
50	48	63
51	48	10
48	52	75
53	48	55
54	48	4
55	48	21
48	56	18
57	48	75
48	58	98
48	59	46
48	60	95
61	48	94
62	48	87
63	48	39
64	48	79
48	65	100
66	48	89
67	48	81
68	48	62
69	48	53
70	48	100
71	48	63
48	72	10
48	73	98
74	48	40
75	48	53
76	48	49
77	48	3
48	78	49
79	48	71
80	48	25
48	81	25
48	82	32
83	48	51
48	84	46
48	85	62
48	86	64
48	87	41
88	48	89
89	48	59
48	90	89
48	91	54
48	92	91
48	93	90
94	48	24
95	48	91
48	96	68
48	97	81
48	98	28
99	48	99
48	100	32
48	101	10
102	48	91
103	48	78
48	104	77
105	48	63
106	48	4
107	48	76
108	48	79
109	48	56
110	48	52
111	48	34
48	112	33
113	48	18
48	114	26
115	48	88
48	116	30
117	48	19
118	48	16
119	48	3
48	120	54
48	121	44
48	122	63
123	48	7
48	124	5
125	48	58
126	48	86
48	127	19
48	128	37
48	129	24
48	130	7
48	131	60
132	48	70
133	48	36
48	134	5
135	48	5
136	48	47
48	137	73
48	138	18
139	48	73
140	48	3
48	141	52
142	48	24
143	48	90
144	48	62
48	145	26
48	146	36
48	147	84
148	48	64
48	149	8
150	48	71
151	48	15
48	152	47
48	153	100
154	48	87
48	155	42
48	156	88
157	48	96
48	158	82
48	159	76
160	48	55
48	161	94
162	48	86
48	163	49
164	48	20
48	165	23
48	166	63
167	48	77
168	48	100
48	169	22
170	48	2
48	171	56
172	48	60
173	48	55
174	48	65
175	48	74
48	176	43
48	177	47
178	48	55
48	179	47
180	48	31
48	181	71
48	182	21
183	48	82
48	184	26
48	185	81
48	186	1
187	48	42
48	188	6
189	48	66
190	48	75
191	48	46
48	192	86
193	48	25
48	194	58
48	195	2
48	196	2
48	197	91
198	48	100
48	199	37
49	50	8
51	49	12
52	49	80
49	53	48
54	49	40
49	55	85
56	49	67
49	57	55
49	58	1
49	59	58
60	49	46
61	49	39
62	49	58
49	63	38
49	64	83
49	65	8
49	66	13
67	49	6
68	49	82
49	69	76
49	70	33
71	49	50
49	72	77
49	73	8
74	49	85
75	49	34
49	76	22
77	49	66
78	49	47
49	79	52
49	80	8
81	49	19
82	49	7
49	83	85
84	49	49
49	85	26
86	49	37
87	49	22
49	88	3
49	89	28
49	90	60
49	91	8
92	49	73
93	49	34
94	49	16
49	95	99
96	49	88
97	49	60
98	49	22
99	49	38
49	100	77
49	101	59
49	102	58
49	103	22
49	104	92
49	105	14
106	49	6
49	107	38
108	49	46
109	49	9
110	49	36
111	49	38
112	49	64
49	113	91
49	114	60
49	115	27
49	116	72
49	117	45
118	49	28
119	49	34
120	49	68
121	49	26
49	122	68
49	123	87
49	124	8
125	49	20
49	126	22
127	49	65
128	49	60
49	129	43
130	49	98
131	49	51
49	132	34
133	49	25
49	134	45
135	49	45
136	49	9
49	137	78
138	49	27
139	49	63
140	49	67
49	141	80
49	142	57
143	49	41
144	49	67
145	49	90
49	146	92
147	49	61
148	49	82
49	149	82
150	49	69
151	49	81
152	49	43
49	153	80
154	49	37
49	155	25
156	49	88
49	157	6
49	158	72
49	159	39
160	49	3
161	49	56
49	162	80
163	49	88
164	49	6
49	165	51
49	166	38
49	167	43
49	168	67
49	169	77
170	49	25
171	49	79
172	49	24
173	49	43
49	174	42
175	49	42
176	49	65
49	177	16
49	178	56
179	49	87
180	49	18
181	49	88
49	182	91
183	49	80
184	49	30
185	49	51
186	49	39
49	187	93
188	49	24
49	189	79
190	49	70
191	49	83
192	49	46
193	49	100
49	194	2
49	195	1
49	196	80
197	49	3
198	49	24
49	199	59
51	50	95
50	52	26
53	50	68
50	54	93
55	50	97
50	56	9
57	50	71
50	58	15
50	59	94
50	60	100
50	61	65
62	50	41
63	50	52
64	50	4
50	65	40
50	66	5
67	50	83
68	50	3
50	69	73
50	70	2
71	50	93
72	50	44
50	73	100
50	74	80
50	75	68
76	50	38
77	50	58
78	50	50
50	79	16
50	80	61
81	50	37
50	82	31
83	50	71
84	50	34
85	50	56
50	86	84
50	87	63
88	50	75
89	50	99
50	90	53
91	50	15
50	92	7
50	93	30
50	94	39
50	95	28
96	50	81
50	97	2
98	50	53
50	99	42
50	100	59
50	101	68
102	50	6
50	103	9
104	50	53
50	105	93
50	106	74
50	107	2
50	108	3
109	50	5
50	110	99
50	111	75
50	112	48
113	50	55
50	114	86
115	50	34
116	50	44
117	50	80
50	118	78
119	50	40
120	50	17
121	50	64
50	122	81
50	123	67
50	124	68
125	50	54
126	50	33
50	127	59
128	50	56
129	50	78
50	130	49
50	131	2
50	132	16
50	133	16
50	134	96
135	50	59
136	50	73
137	50	54
50	138	61
139	50	3
50	140	91
50	141	27
50	142	24
143	50	56
144	50	45
50	145	99
50	146	40
50	147	1
50	148	66
50	149	62
150	50	70
151	50	83
50	152	62
50	153	76
50	154	73
50	155	47
50	156	12
50	157	68
158	50	83
50	159	96
160	50	45
161	50	12
50	162	3
50	163	75
50	164	61
50	165	33
50	166	72
50	167	96
50	168	25
50	169	3
170	50	65
50	171	7
172	50	97
50	173	72
50	174	73
175	50	59
176	50	43
177	50	36
178	50	69
179	50	46
180	50	40
181	50	84
50	182	32
183	50	77
184	50	18
50	185	60
186	50	99
187	50	5
50	188	34
189	50	1
50	190	25
191	50	23
50	192	51
50	193	95
50	194	21
50	195	29
50	196	55
197	50	34
198	50	10
50	199	46
51	52	40
53	51	36
51	54	66
51	55	42
56	51	82
51	57	11
51	58	66
59	51	88
60	51	15
61	51	80
51	62	38
51	63	28
51	64	7
51	65	55
51	66	72
51	67	52
51	68	10
51	69	52
70	51	50
71	51	44
72	51	63
73	51	5
51	74	67
51	75	97
51	76	87
77	51	29
51	78	62
51	79	49
51	80	53
81	51	25
51	82	90
83	51	68
84	51	35
51	85	29
86	51	37
87	51	53
51	88	41
51	89	50
51	90	36
91	51	52
51	92	53
51	93	21
51	94	69
51	95	27
51	96	39
51	97	15
98	51	78
99	51	35
100	51	46
51	101	31
102	51	10
103	51	17
104	51	23
51	105	100
51	106	26
51	107	77
108	51	84
51	109	92
110	51	10
51	111	9
112	51	76
113	51	76
114	51	68
115	51	26
116	51	6
117	51	1
51	118	36
119	51	39
51	120	31
51	121	83
51	122	13
51	123	62
124	51	96
125	51	93
126	51	43
51	127	11
128	51	7
129	51	63
130	51	74
131	51	59
132	51	45
51	133	59
51	134	18
51	135	34
51	136	73
51	137	93
138	51	92
51	139	91
51	140	91
51	141	41
51	142	8
143	51	36
144	51	12
145	51	52
51	146	72
147	51	88
148	51	100
51	149	50
51	150	16
151	51	84
152	51	11
51	153	71
51	154	46
51	155	63
51	156	65
157	51	10
158	51	96
159	51	65
160	51	48
161	51	29
162	51	60
51	163	26
51	164	80
51	165	70
51	166	72
167	51	58
168	51	38
169	51	94
170	51	27
171	51	40
172	51	4
173	51	12
174	51	22
175	51	75
51	176	48
177	51	77
178	51	6
51	179	59
180	51	45
181	51	50
51	182	22
183	51	29
184	51	38
51	185	65
51	186	84
51	187	73
188	51	63
51	189	28
51	190	25
51	191	61
192	51	97
51	193	67
51	194	45
195	51	74
51	196	38
51	197	13
51	198	27
199	51	1
52	53	73
54	52	1
55	52	5
56	52	23
52	57	66
52	58	53
52	59	75
52	60	24
61	52	68
52	62	38
63	52	82
52	64	43
65	52	22
52	66	58
52	67	52
52	68	29
52	69	36
52	70	15
52	71	85
72	52	79
52	73	43
74	52	53
52	75	12
52	76	25
77	52	91
52	78	62
79	52	39
80	52	11
52	81	88
82	52	16
83	52	95
52	84	68
52	85	35
52	86	11
52	87	36
88	52	80
52	89	37
90	52	87
52	91	47
92	52	70
52	93	25
94	52	85
52	95	49
52	96	18
52	97	55
98	52	38
99	52	64
100	52	64
101	52	24
52	102	63
52	103	15
52	104	70
105	52	8
52	106	63
107	52	35
52	108	35
52	109	62
52	110	26
52	111	99
112	52	84
52	113	14
114	52	14
52	115	44
52	116	9
117	52	43
118	52	80
52	119	38
52	120	83
121	52	30
52	122	20
52	123	10
52	124	18
52	125	67
52	126	60
52	127	33
52	128	30
52	129	55
130	52	65
52	131	72
132	52	31
133	52	23
134	52	15
52	135	13
52	136	72
137	52	7
138	52	52
139	52	93
140	52	90
52	141	77
52	142	35
143	52	22
52	144	37
52	145	83
146	52	25
147	52	2
52	148	71
149	52	86
52	150	27
52	151	41
152	52	81
52	153	1
154	52	30
155	52	24
52	156	59
157	52	78
52	158	100
52	159	68
160	52	94
52	161	79
52	162	64
163	52	82
164	52	81
165	52	88
166	52	1
52	167	26
168	52	48
169	52	39
170	52	22
52	171	9
52	172	43
173	52	100
174	52	56
52	175	42
176	52	90
177	52	11
52	178	43
52	179	54
52	180	75
181	52	15
52	182	66
183	52	76
184	52	17
185	52	89
52	186	78
52	187	78
52	188	37
189	52	36
190	52	73
191	52	24
192	52	31
193	52	3
194	52	100
195	52	56
52	196	18
197	52	68
52	198	49
52	199	8
53	54	98
53	55	89
53	56	90
53	57	65
58	53	28
53	59	65
53	60	18
61	53	37
62	53	64
63	53	32
53	64	73
53	65	70
66	53	39
67	53	15
53	68	3
69	53	19
70	53	12
53	71	87
53	72	36
73	53	78
74	53	52
75	53	92
76	53	39
77	53	83
78	53	95
53	79	45
80	53	51
81	53	80
82	53	98
83	53	82
84	53	49
53	85	54
86	53	23
87	53	85
88	53	47
53	89	100
90	53	7
91	53	29
92	53	49
53	93	89
53	94	82
95	53	23
96	53	99
53	97	19
53	98	62
53	99	70
53	100	43
53	101	49
53	102	17
53	103	66
104	53	19
53	105	93
53	106	21
107	53	56
53	108	21
109	53	99
53	110	13
111	53	48
112	53	73
113	53	33
53	114	66
53	115	79
53	116	52
117	53	32
53	118	61
53	119	74
53	120	35
121	53	74
122	53	24
53	123	27
53	124	1
125	53	24
126	53	4
127	53	83
128	53	49
53	129	89
53	130	97
53	131	95
53	132	82
133	53	92
134	53	56
135	53	79
53	136	21
53	137	80
138	53	47
53	139	40
53	140	69
53	141	2
142	53	46
53	143	98
53	144	68
145	53	47
53	146	85
53	147	74
148	53	33
53	149	86
53	150	23
151	53	85
53	152	100
53	153	74
53	154	74
155	53	80
156	53	54
53	157	9
53	158	94
159	53	53
53	160	30
161	53	61
53	162	19
163	53	39
53	164	80
165	53	7
166	53	57
167	53	30
53	168	80
53	169	53
170	53	90
53	171	54
172	53	61
53	173	59
174	53	92
175	53	64
53	176	46
53	177	82
53	178	4
179	53	16
53	180	1
53	181	96
53	182	86
53	183	29
184	53	71
185	53	78
186	53	9
187	53	55
53	188	52
189	53	80
190	53	85
53	191	32
192	53	28
53	193	69
53	194	52
53	195	81
53	196	24
197	53	34
53	198	17
199	53	38
55	54	13
54	56	86
54	57	91
58	54	7
59	54	38
60	54	46
54	61	86
62	54	97
54	63	1
64	54	86
65	54	94
54	66	85
54	67	56
68	54	90
54	69	64
54	70	99
71	54	20
54	72	53
73	54	33
74	54	38
75	54	98
76	54	84
77	54	48
54	78	94
54	79	37
80	54	43
81	54	76
82	54	34
83	54	63
54	84	50
85	54	67
54	86	71
87	54	48
88	54	41
54	89	49
54	90	41
54	91	67
54	92	47
93	54	100
94	54	66
95	54	99
96	54	99
54	97	43
54	98	24
99	54	30
100	54	96
54	101	76
54	102	70
54	103	99
54	104	24
105	54	35
106	54	57
54	107	25
108	54	43
109	54	88
54	110	31
54	111	66
112	54	34
113	54	24
114	54	77
54	115	74
54	116	5
117	54	11
54	118	79
54	119	25
54	120	4
54	121	13
122	54	32
123	54	14
54	124	86
54	125	7
54	126	54
127	54	53
128	54	17
54	129	27
130	54	14
131	54	10
132	54	54
133	54	43
54	134	3
54	135	4
54	136	5
137	54	26
138	54	33
54	139	61
54	140	84
141	54	48
54	142	84
143	54	67
144	54	17
145	54	83
54	146	87
147	54	94
148	54	92
149	54	54
150	54	59
54	151	63
152	54	85
153	54	85
54	154	16
54	155	33
54	156	27
157	54	86
54	158	26
159	54	22
160	54	96
54	161	75
162	54	62
163	54	17
54	164	9
165	54	56
54	166	34
54	167	38
168	54	37
54	169	34
170	54	58
171	54	26
54	172	43
173	54	40
54	174	77
54	175	3
176	54	58
177	54	89
54	178	8
179	54	90
54	180	43
54	181	7
182	54	62
54	183	55
184	54	22
54	185	91
