200	9936
81	160
36	27	86
37	27	36
27	38	64
27	39	99
27	40	37
41	27	76
27	42	30
27	43	64
27	44	98
27	45	55
27	46	95
27	47	14
48	27	84
49	27	44
50	27	43
27	51	35
52	27	38
27	53	53
27	54	96
27	55	88
56	27	9
27	57	100
27	58	33
59	27	45
27	60	11
27	61	81
62	27	93
27	63	63
64	27	57
65	27	27
66	27	65
67	27	96
27	68	24
27	69	18
70	27	6
27	71	42
27	72	97
73	27	85
74	27	31
27	75	67
76	27	62
27	77	48
27	78	17
79	27	91
27	80	92
27	81	20
27	82	12
27	83	82
84	27	79
85	27	2
27	86	2
87	27	16
27	88	56
89	27	89
90	27	54
91	27	11
92	27	66
27	93	18
94	27	3
95	27	24
96	27	79
97	27	14
27	98	8
99	27	49
29	28	27
30	28	87
28	31	3
28	32	61
33	28	77
34	28	75
28	35	49
28	36	13
28	37	41
28	38	28
39	28	100
40	28	66
28	41	51
28	42	59
43	28	97
44	28	80
45	28	6
28	46	28
28	47	71
28	48	25
28	49	83
28	50	98
51	28	56
28	52	73
53	28	44
54	28	12
28	55	5
56	28	89
57	28	99
58	28	23
28	59	12
28	60	33
61	28	80
28	62	33
63	28	90
28	64	91
65	28	78
66	28	21
28	67	78
68	28	84
28	69	4
70	28	13
28	71	36
72	28	82
28	73	44
74	28	12
28	75	21
28	76	4
77	28	75
78	28	84
79	28	63
28	80	8
81	28	40
28	82	36
83	28	76
84	28	15
85	28	70
28	86	49
28	87	5
88	28	9
89	28	2
90	28	55
91	28	56
92	28	7
28	93	14
94	28	93
95	28	57
96	28	13
28	97	100
28	98	25
28	99	88
29	30	32
31	29	67
32	29	61
29	33	46
34	29	64
29	35	27
29	36	93
37	29	86
29	38	2
39	29	61
29	40	26
41	29	98
29	42	44
43	29	73
44	29	35
29	45	19
46	29	53
47	29	83
29	48	67
49	29	98
29	50	88
51	29	8
29	52	2
29	53	28
29	54	7
29	55	14
56	29	51
57	29	51
58	29	1
59	29	70
60	29	49
61	29	89
29	62	75
63	29	61
29	64	13
65	29	68
29	66	94
29	67	49
68	29	76
69	29	35
29	70	26
71	29	21
29	72	94
73	29	85
74	29	30
75	29	62
76	29	22
29	77	32
78	29	48
79	29	8
80	29	72
81	29	71
82	29	50
83	29	33
29	84	87
29	85	87
29	86	34
87	29	8
29	88	31
89	29	43
90	29	78
29	91	20
29	92	18
29	93	99
29	94	39
95	29	99
29	96	85
97	29	67
98	29	71
29	99	62
30	31	66
32	30	48
33	30	29
34	30	58
35	30	36
30	36	90
30	37	17
38	30	88
30	39	87
30	40	34
30	41	87
30	42	48
43	30	56
44	30	34
30	45	4
46	30	59
47	30	28
48	30	71
30	49	59
30	50	11
51	30	72
30	52	31
53	30	56
54	30	80
55	30	88
56	30	8
30	57	52
58	30	44
59	30	5
30	60	68
61	30	84
62	30	13
63	30	91
30	64	13
65	30	34
30	66	97
30	67	79
30	68	38
30	69	41
30	70	27
30	71	12
72	30	23
73	30	35
30	74	25
75	30	53
30	76	90
30	77	49
30	78	5
79	30	35
80	30	23
81	30	58
30	82	16
83	30	92
84	30	34
30	85	32
86	30	76
30	87	71
30	88	51
89	30	8
90	30	9
91	30	80
30	92	49
93	30	4
30	94	19
30	95	47
30	96	94
97	30	70
98	30	38
30	99	28
31	32	78
31	33	62
31	34	58
35	31	10
36	31	34
37	31	23
31	38	8
31	39	9
40	31	27
31	41	66
42	31	81
31	43	81
44	31	91
31	45	76
46	31	70
31	47	49
31	48	60
49	31	89
31	50	32
51	31	42
52	31	95
53	31	41
31	54	21
31	55	96
56	31	79
57	31	91
58	31	59
31	59	17
31	60	95
61	31	63
31	62	100
63	31	35
31	64	80
31	65	89
66	31	21
67	31	89
31	68	75
69	31	19
31	70	15
31	71	82
31	72	65
73	31	58
31	74	36
31	75	70
31	76	67
31	77	27
78	31	98
31	79	84
80	31	45
31	81	100
31	82	45
83	31	75
84	31	26
31	85	22
31	86	89
87	31	15
88	31	55
31	89	25
31	90	46
31	91	19
31	92	92
31	93	83
94	31	51
95	31	60
96	31	10
97	31	53
31	98	94
31	99	81
33	32	29
34	32	59
32	35	14
32	36	38
37	32	40
32	38	49
39	32	49
32	40	94
41	32	48
32	42	98
32	43	75
44	32	48
45	32	81
32	46	19
32	47	35
48	32	100
49	32	27
50	32	24
51	32	73
32	52	10
32	53	28
32	54	39
55	32	59
32	56	63
32	57	5
32	58	66
59	32	77
32	60	43
32	61	86
32	62	70
63	32	14
64	32	86
65	32	90
32	66	88
67	32	56
32	68	26
69	32	84
32	70	47
71	32	28
32	72	80
32	73	72
74	32	6
32	75	94
76	32	35
77	32	80
78	32	24
32	79	29
80	32	78
32	81	94
82	32	54
32	83	12
84	32	68
32	85	37
32	86	52
87	32	75
88	32	86
32	89	58
32	90	14
32	91	39
32	92	67
93	32	18
32	94	77
32	95	92
32	96	91
97	32	53
32	98	13
99	32	38
33	34	1
35	33	18
33	36	49
33	37	55
38	33	14
33	39	84
40	33	45
33	41	95
42	33	19
33	43	19
33	44	79
45	33	79
33	46	65
33	47	27
33	48	60
33	49	31
33	50	87
51	33	20
33	52	68
33	53	70
54	33	55
55	33	84
56	33	73
33	57	56
33	58	98
33	59	9
33	60	29
33	61	62
33	62	85
33	63	58
64	33	50
33	65	76
33	66	37
33	67	52
33	68	2
33	69	67
33	70	42
33	71	72
72	33	42
73	33	33
33	74	54
33	75	92
76	33	30
77	33	42
33	78	76
79	33	38
80	33	22
81	33	33
82	33	41
83	33	96
84	33	48
33	85	51
33	86	32
87	33	89
88	33	55
33	89	90
90	33	74
33	91	51
92	33	70
33	93	96
33	94	48
33	95	18
33	96	16
97	33	65
33	98	80
33	99	55
35	34	74
34	36	11
37	34	5
34	38	97
34	39	94
40	34	13
34	41	66
42	34	20
43	34	83
34	44	6
45	34	57
34	46	75
34	47	61
48	34	43
34	49	84
34	50	49
34	51	35
34	52	62
34	53	39
34	54	23
55	34	6
34	56	85
57	34	48
58	34	92
34	59	96
60	34	99
34	61	88
62	34	19
34	63	97
64	34	85
34	65	87
66	34	88
67	34	90
34	68	89
34	69	75
70	34	25
71	34	31
34	72	22
34	73	31
74	34	48
75	34	93
76	34	55
77	34	14
34	78	95
79	34	64
34	80	28
81	34	82
82	34	15
83	34	61
34	84	41
85	34	93
86	34	4
87	34	48
34	88	6
89	34	15
90	34	72
91	34	56
92	34	71
34	93	77
34	94	54
95	34	52
34	96	97
34	97	66
98	34	33
99	34	89
35	36	41
35	37	15
38	35	98
39	35	95
40	35	29
35	41	3
35	42	10
35	43	1
35	44	40
35	45	48
35	46	60
47	35	23
35	48	9
35	49	75
50	35	22
51	35	79
52	35	26
53	35	74
54	35	62
35	55	32
56	35	60
57	35	21
35	58	55
59	35	86
35	60	47
61	35	78
35	62	91
35	63	38
35	64	45
35	65	97
35	66	32
67	35	31
68	35	8
35	69	19
70	35	30
71	35	90
35	72	53
35	73	12
35	74	100
75	35	38
76	35	13
77	35	87
35	78	79
79	35	67
35	80	53
81	35	21
35	82	58
35	83	24
84	35	57
35	85	22
35	86	31
35	87	87
88	35	77
89	35	16
90	35	61
91	35	40
35	92	60
93	35	84
94	35	75
95	35	85
96	35	20
97	35	39
35	98	47
35	99	1
36	37	26
36	38	41
36	39	47
36	40	90
41	36	27
36	42	100
43	36	100
44	36	84
45	36	55
36	46	90
36	47	61
36	48	59
49	36	77
50	36	19
51	36	99
52	36	56
36	53	35
54	36	5
36	55	57
36	56	4
57	36	94
58	36	33
36	59	38
36	60	92
61	36	9
62	36	20
36	63	84
64	36	28
65	36	99
66	36	66
67	36	36
68	36	29
69	36	30
70	36	98
36	71	44
72	36	45
73	36	34
36	74	21
75	36	52
76	36	7
77	36	50
36	78	75
36	79	60
80	36	99
81	36	81
36	82	44
83	36	45
36	84	52
85	36	63
36	86	18
36	87	23
88	36	47
89	36	6
36	90	80
36	91	86
92	36	73
93	36	59
94	36	31
36	95	44
36	96	68
97	36	38
98	36	92
99	36	78
37	38	6
37	39	89
40	37	66
41	37	57
37	42	35
37	43	7
37	44	40
37	45	51
46	37	96
37	47	45
37	48	88
37	49	70
37	50	28
37	51	12
37	52	53
37	53	20
37	54	75
37	55	42
37	56	23
37	57	52
37	58	52
59	37	50
37	60	13
37	61	65
62	37	95
37	63	74
37	64	64
65	37	17
66	37	76
37	67	44
37	68	82
37	69	72
37	70	69
71	37	70
37	72	16
37	73	65
37	74	46
75	37	94
76	37	100
77	37	20
37	78	26
37	79	16
37	80	6
37	81	89
82	37	17
83	37	3
84	37	46
85	37	9
37	86	9
37	87	8
37	88	70
37	89	10
37	90	56
37	91	17
37	92	64
93	37	60
94	37	95
37	95	81
37	96	90
37	97	9
98	37	96
37	99	69
38	39	72
40	38	84
41	38	80
38	42	42
38	43	18
38	44	22
45	38	100
38	46	22
47	38	23
48	38	5
49	38	90
50	38	81
38	51	97
38	52	95
53	38	10
38	54	97
55	38	3
38	56	46
57	38	90
58	38	56
38	59	40
38	60	36
61	38	98
38	62	9
38	63	8
64	38	9
38	65	92
66	38	76
67	38	44
38	68	31
69	38	72
70	38	54
71	38	81
72	38	29
38	73	18
38	74	33
75	38	98
38	76	51
77	38	57
78	38	72
79	38	43
80	38	9
81	38	2
82	38	46
38	83	93
38	84	35
38	85	56
86	38	91
38	87	11
38	88	64
38	89	75
90	38	55
38	91	8
92	38	42
38	93	91
38	94	46
95	38	2
38	96	13
97	38	27
38	98	20
99	38	19
40	39	67
39	41	21
42	39	83
39	43	39
44	39	15
45	39	52
39	46	10
47	39	81
48	39	20
49	39	43
50	39	3
39	51	69
52	39	92
53	39	64
39	54	55
39	55	54
39	56	97
57	39	2
58	39	28
39	59	7
39	60	16
61	39	75
62	39	32
63	39	48
39	64	48
65	39	77
39	66	97
67	39	47
39	68	93
39	69	94
39	70	37
71	39	75
39	72	44
39	73	58
74	39	59
75	39	84
76	39	42
77	39	64
39	78	1
39	79	83
80	39	37
39	81	24
39	82	28
39	83	57
39	84	70
39	85	64
86	39	85
87	39	99
88	39	13
89	39	68
39	90	37
39	91	72
39	92	12
93	39	19
94	39	84
39	95	22
96	39	51
97	39	42
39	98	82
39	99	20
41	40	95
40	42	7
40	43	54
44	40	96
40	45	96
40	46	7
40	47	99
48	40	69
49	40	66
50	40	65
40	51	3
40	52	52
40	53	15
40	54	67
40	55	70
56	40	43
40	57	87
58	40	4
40	59	44
40	60	45
40	61	18
62	40	79
40	63	90
40	64	59
65	40	90
40	66	53
67	40	74
68	40	59
69	40	49
40	70	38
71	40	32
72	40	44
73	40	89
40	74	66
40	75	28
40	76	25
77	40	98
40	78	25
40	79	70
40	80	26
40	81	99
40	82	44
40	83	44
40	84	59
85	40	76
40	86	45
40	87	38
40	88	71
89	40	40
40	90	82
91	40	3
92	40	68
40	93	58
40	94	57
40	95	46
40	96	75
40	97	5
98	40	51
40	99	95
42	41	79
43	41	19
44	41	87
45	41	96
46	41	21
41	47	70
48	41	89
49	41	14
41	50	8
51	41	62
41	52	39
53	41	53
54	41	27
55	41	81
56	41	47
57	41	83
41	58	10
59	41	49
41	60	97
41	61	88
41	62	64
63	41	51
41	64	10
41	65	2
66	41	8
67	41	84
41	68	37
69	41	46
41	70	31
71	41	9
41	72	33
73	41	7
41	74	66
75	41	77
76	41	83
41	77	73
41	78	29
41	79	22
41	80	18
81	41	69
41	82	11
83	41	80
84	41	13
85	41	47
41	86	59
87	41	73
41	88	73
41	89	13
41	90	67
91	41	70
92	41	67
41	93	27
94	41	91
95	41	1
96	41	86
41	97	14
41	98	96
99	41	57
42	43	12
44	42	77
42	45	54
46	42	73
42	47	73
42	48	33
42	49	63
42	50	80
42	51	54
42	52	44
53	42	94
54	42	52
42	55	45
42	56	45
42	57	99
42	58	12
42	59	48
42	60	97
61	42	87
42	62	25
42	63	74
64	42	58
42	65	55
66	42	84
67	42	35
68	42	75
42	69	32
70	42	94
71	42	64
42	72	7
42	73	30
74	42	39
42	75	88
42	76	12
42	77	13
78	42	31
42	79	1
80	42	34
81	42	12
42	82	90
83	42	98
42	84	36
42	85	49
42	86	62
42	87	48
88	42	29
42	89	64
90	42	63
42	91	47
92	42	35
42	93	87
42	94	83
42	95	23
42	96	9
42	97	61
98	42	73
99	42	86
43	44	38
45	43	79
46	43	91
47	43	15
43	48	53
49	43	64
43	50	7
51	43	68
43	52	2
43	53	24
54	43	2
55	43	33
43	56	65
57	43	11
43	58	81
43	59	17
60	43	62
61	43	10
43	62	7
43	63	61
43	64	73
65	43	93
43	66	75
43	67	50
68	43	36
43	69	47
70	43	77
71	43	43
72	43	22
43	73	67
74	43	99
43	75	39
76	43	65
43	77	100
43	78	10
43	79	68
43	80	83
81	43	15
82	43	41
83	43	28
84	43	52
43	85	79
86	43	98
43	87	67
88	43	47
43	89	57
90	43	95
43	91	50
92	43	50
43	93	100
43	94	35
95	43	35
96	43	31
43	97	36
43	98	1
43	99	34
44	45	29
46	44	31
47	44	33
44	48	46
49	44	18
44	50	15
51	44	56
44	52	18
44	53	95
54	44	42
55	44	61
56	44	98
44	57	33
44	58	31
44	59	30
60	44	13
44	61	45
44	62	18
44	63	23
64	44	61
65	44	35
66	44	74
67	44	22
68	44	38
44	69	7
70	44	24
44	71	82
44	72	43
44	73	80
74	44	67
44	75	98
44	76	77
44	77	21
44	78	51
44	79	97
44	80	28
81	44	85
82	44	79
83	44	54
84	44	48
85	44	10
44	86	98
44	87	10
88	44	37
44	89	36
90	44	52
91	44	68
44	92	2
44	93	83
94	44	20
95	44	69
96	44	87
97	44	50
44	98	13
99	44	84
45	46	24
47	45	26
45	48	63
45	49	12
45	50	76
45	51	75
52	45	91
45	53	100
54	45	66
45	55	5
45	56	26
45	57	11
45	58	10
45	59	42
60	45	53
45	61	72
45	62	92
45	63	42
64	45	40
45	65	15
45	66	5
67	45	24
45	68	45
45	69	25
70	45	47
71	45	79
72	45	83
73	45	88
74	45	39
75	45	76
45	76	88
45	77	51
45	78	24
45	79	82
80	45	75
81	45	10
45	82	78
45	83	94
45	84	76
85	45	13
86	45	14
45	87	20
88	45	57
89	45	1
90	45	60
91	45	74
92	45	2
93	45	30
94	45	50
95	45	8
45	96	48
97	45	55
98	45	7
45	99	92
46	47	75
48	46	11
49	46	37
50	46	67
46	51	77
46	52	53
46	53	31
54	46	32
46	55	5
46	56	30
46	57	54
58	46	64
46	59	32
46	60	50
61	46	49
46	62	85
46	63	82
64	46	15
65	46	15
46	66	91
46	67	24
68	46	21
46	69	68
70	46	64
71	46	13
72	46	23
73	46	23
46	74	72
46	75	50
46	76	70
77	46	98
78	46	72
46	79	35
46	80	76
46	81	95
82	46	95
46	83	87
46	84	30
85	46	98
86	46	34
46	87	69
88	46	69
89	46	3
90	46	75
91	46	52
92	46	69
46	93	38
46	94	93
95	46	96
46	96	64
46	97	92
98	46	22
46	99	47
48	47	50
49	47	80
50	47	97
47	51	36
47	52	53
53	47	18
47	54	45
55	47	81
47	56	88
47	57	27
47	58	26
47	59	74
60	47	78
61	47	13
62	47	90
63	47	72
64	47	40
65	47	93
47	66	99
47	67	44
47	68	24
69	47	26
47	70	40
71	47	57
72	47	56
73	47	84
47	74	30
75	47	40
76	47	87
47	77	41
78	47	100
47	79	62
47	80	20
81	47	23
47	82	20
83	47	17
84	47	95
47	85	7
47	86	24
47	87	95
88	47	28
47	89	20
47	90	80
47	91	11
47	92	51
93	47	24
94	47	33
95	47	42
96	47	32
97	47	54
98	47	75
47	99	90
48	49	23
50	48	84
48	51	26
48	52	25
53	48	93
54	48	11
55	48	39
48	56	20
48	57	83
58	48	27
59	48	61
60	48	80
61	48	23
48	62	50
63	48	82
48	64	29
48	65	1
66	48	39
67	48	20
48	68	50
48	69	36
48	70	64
71	48	94
72	48	53
73	48	66
74	48	59
48	75	16
48	76	79
48	77	40
48	78	44
79	48	41
48	80	90
48	81	6
82	48	7
48	83	87
48	84	2
48	85	18
48	86	28
87	48	28
48	88	81
89	48	66
48	90	85
91	48	91
92	48	26
48	93	75
48	94	27
48	95	63
48	96	72
48	97	27
98	48	93
99	48	26
50	49	87
49	51	43
52	49	60
53	49	61
49	54	71
55	49	3
49	56	22
49	57	82
58	49	48
49	59	94
60	49	72
61	49	78
62	49	97
63	49	81
49	64	61
65	49	88
66	49	16
49	67	29
68	49	34
49	69	43
70	49	55
49	71	51
72	49	52
73	49	23
74	49	68
75	49	48
49	76	80
77	49	74
78	49	10
49	79	38
80	49	21
81	49	17
82	49	22
49	83	10
84	49	2
85	49	5
86	49	98
87	49	82
88	49	17
89	49	91
49	90	57
91	49	77
49	92	8
49	93	98
49	94	88
95	49	100
49	96	82
49	97	15
98	49	9
99	49	44
50	51	77
52	50	21
50	53	5
50	54	62
55	50	70
50	56	76
57	50	54
58	50	74
59	50	17
50	60	60
61	50	34
50	62	4
50	63	43
64	50	86
50	65	50
50	66	83
50	67	29
50	68	17
69	50	94
50	70	31
71	50	57
50	72	16
73	50	90
74	50	32
50	75	67
76	50	76
77	50	65
50	78	56
50	79	76
80	50	100
81	50	32
50	82	41
50	83	62
84	50	69
85	50	57
50	86	31
87	50	49
50	88	12
89	50	40
90	50	73
91	50	33
50	92	64
93	50	62
94	50	6
50	95	84
96	50	5
50	97	12
50	98	3
99	50	41
51	52	17
51	53	47
51	54	18
55	51	53
51	56	49
51	57	11
51	58	93
51	59	57
60	51	56
61	51	28
62	51	15
63	51	85
51	64	90
51	65	12
51	66	22
51	67	44
51	68	93
69	51	97
70	51	62
51	71	4
51	72	47
73	51	29
51	74	58
51	75	76
51	76	63
77	51	76
78	51	29
51	79	71
51	80	97
51	81	61
82	51	98
51	83	18
51	84	62
51	85	41
86	51	87
51	87	86
88	51	93
89	51	63
51	90	15
91	51	3
92	51	47
51	93	75
94	51	82
95	51	89
96	51	50
51	97	58
51	98	78
51	99	99
52	53	29
54	52	38
55	52	3
56	52	84
52	57	46
58	52	39
52	59	95
60	52	50
52	61	96
62	52	49
63	52	67
64	52	69
52	65	66
52	66	91
52	67	93
52	68	97
69	52	4
70	52	87
52	71	18
52	72	43
73	52	5
52	74	99
75	52	46
52	76	16
77	52	57
52	78	24
52	79	6
80	52	2
52	81	24
52	82	22
52	83	93
84	52	24
52	85	14
86	52	88
52	87	38
88	52	44
52	89	53
90	52	24
91	52	77
52	92	76
52	93	72
94	52	52
52	95	21
52	96	8
97	52	33
52	98	79
99	52	94
53	54	2
53	55	31
56	53	58
53	57	71
53	58	44
53	59	52
60	53	51
53	61	58
53	62	28
63	53	57
64	53	96
65	53	41
66	53	10
53	67	75
53	68	68
69	53	39
70	53	66
53	71	84
72	53	86
73	53	64
74	53	40
75	53	95
76	53	25
77	53	57
53	78	61
53	79	63
80	53	51
53	81	68
53	82	62
83	53	2
53	84	8
85	53	7
86	53	7
87	53	26
53	88	54
89	53	75
90	53	81
53	91	23
53	92	95
53	93	79
53	94	24
53	95	88
96	53	35
97	53	49
53	98	68
99	53	47
54	55	71
56	54	80
57	54	29
54	58	38
54	59	30
60	54	79
54	61	33
62	54	16
63	54	57
54	64	5
54	65	33
66	54	8
54	67	4
54	68	87
54	69	3
70	54	57
54	71	12
72	54	54
54	73	74
74	54	5
54	75	7
54	76	68
54	77	83
54	78	18
54	79	19
54	80	29
54	81	75
54	82	53
83	54	81
54	84	32
54	85	33
86	54	97
54	87	16
88	54	36
89	54	1
54	90	45
91	54	78
54	92	60
54	93	18
54	94	78
54	95	46
54	96	55
97	54	40
98	54	76
99	54	1
56	55	1
57	55	5
55	58	96
55	59	65
60	55	21
61	55	18
55	62	21
55	63	73
55	64	63
55	65	81
66	55	20
67	55	54
55	68	16
69	55	5
70	55	89
71	55	38
72	55	68
55	73	100
55	74	37
55	75	72
55	76	55
55	77	91
78	55	4
55	79	87
80	55	56
55	81	27
55	82	19
55	83	30
84	55	62
55	85	51
55	86	38
55	87	56
88	55	8
55	89	82
55	90	6
55	91	20
55	92	46
93	55	76
55	94	86
55	95	35
55	96	81
55	97	75
98	55	29
55	99	82
56	57	8
56	58	90
56	59	32
56	60	65
61	56	72
62	56	65
63	56	22
56	64	77
56	65	69
66	56	26
56	67	44
56	68	5
69	56	89
56	70	96
56	71	31
56	72	95
73	56	37
56	74	85
75	56	26
56	76	46
77	56	47
78	56	18
79	56	49
56	80	77
81	56	63
56	82	98
56	83	15
84	56	43
56	85	44
86	56	70
56	87	26
56	88	21
89	56	65
56	90	31
91	56	17
92	56	92
56	93	36
56	94	64
95	56	93
56	96	19
56	97	75
98	56	23
99	56	97
58	57	44
57	59	25
57	60	66
61	57	19
62	57	99
57	63	18
57	64	83
65	57	46
66	57	42
57	67	26
68	57	63
69	57	42
57	70	79
57	71	59
72	57	30
57	73	20
57	74	3
57	75	58
76	57	73
77	57	43
78	57	71
57	79	99
57	80	76
81	57	76
57	82	1
57	83	23
57	84	2
57	85	37
86	57	100
57	87	19
88	57	13
57	89	90
90	57	7
91	57	99
92	57	44
93	57	6
57	94	14
95	57	64
57	96	72
57	97	60
98	57	82
57	99	64
58	59	75
60	58	12
61	58	48
58	62	78
58	63	32
58	64	83
65	58	20
66	58	94
67	58	60
58	68	91
69	58	14
70	58	19
71	58	59
58	72	43
73	58	40
58	74	43
75	58	82
58	76	59
77	58	62
78	58	78
79	58	52
80	58	87
58	81	99
82	58	90
58	83	43
58	84	29
58	85	62
86	58	95
87	58	64
58	88	68
58	89	56
90	58	55
58	91	10
58	92	39
93	58	82
94	58	92
58	95	51
96	58	78
58	97	57
58	98	35
99	58	79
60	59	67
61	59	73
62	59	51
59	63	42
59	64	47
59	65	87
66	59	71
59	67	85
68	59	47
59	69	95
59	70	17
59	71	80
72	59	13
59	73	45
59	74	52
75	59	77
59	76	8
77	59	69
78	59	83
59	79	27
59	80	67
59	81	57
59	82	66
59	83	30
84	59	85
59	85	26
59	86	25
59	87	19
88	59	81
59	89	8
59	90	71
91	59	47
92	59	47
59	93	79
94	59	85
59	95	64
59	96	23
97	59	45
59	98	31
99	59	53
60	61	100
60	62	97
63	60	90
60	64	58
65	60	96
66	60	71
67	60	76
60	68	64
60	69	10
60	70	77
71	60	96
60	72	14
60	73	89
60	74	69
60	75	38
76	60	1
77	60	92
60	78	4
60	79	97
80	60	92
60	81	37
60	82	59
83	60	97
60	84	84
60	85	58
60	86	81
87	60	63
60	88	21
60	89	28
90	60	45
60	91	48
92	60	40
93	60	39
94	60	49
95	60	11
60	96	1
60	97	59
60	98	25
60	99	62
61	62	60
63	61	88
61	64	36
65	61	22
61	66	96
61	67	61
61	68	72
61	69	49
70	61	22
71	61	84
72	61	48
73	61	48
61	74	43
75	61	53
61	76	27
61	77	85
78	61	76
61	79	8
61	80	35
61	81	23
61	82	66
61	83	29
61	84	16
85	61	24
61	86	30
61	87	63
88	61	70
89	61	82
61	90	73
91	61	27
92	61	57
61	93	18
94	61	55
95	61	73
96	61	11
61	97	9
98	61	34
61	99	44
63	62	5
62	64	24
65	62	34
62	66	6
67	62	6
62	68	78
69	62	31
62	70	35
71	62	56
72	62	11
62	73	53
62	74	54
62	75	13
76	62	88
77	62	98
78	62	16
79	62	10
80	62	68
81	62	45
62	82	52
62	83	98
84	62	65
85	62	95
86	62	55
87	62	73
62	88	92
62	89	43
62	90	14
62	91	41
92	62	61
62	93	6
94	62	65
95	62	38
62	96	55
97	62	8
98	62	45
62	99	97
64	63	75
65	63	36
63	66	56
67	63	82
68	63	95
69	63	42
70	63	72
63	71	27
63	72	73
63	73	74
63	74	17
63	75	79
76	63	96
77	63	79
63	78	8
79	63	11
63	80	11
63	81	74
82	63	100
83	63	42
63	84	40
63	85	56
63	86	11
87	63	16
88	63	7
89	63	10
63	90	17
91	63	1
63	92	83
63	93	56
94	63	42
95	63	26
96	63	19
97	63	59
98	63	86
63	99	9
65	64	29
66	64	76
67	64	49
64	68	68
64	69	88
64	70	68
64	71	58
64	72	66
64	73	65
64	74	60
64	75	9
76	64	66
77	64	28
78	64	34
64	79	82
80	64	28
81	64	90
64	82	92
64	83	75
64	84	98
64	85	29
86	64	34
87	64	91
88	64	87
89	64	82
64	90	58
64	91	85
64	92	73
93	64	15
64	94	50
95	64	29
64	96	28
97	64	45
64	98	89
64	99	22
65	66	41
65	67	28
65	68	10
69	65	28
70	65	45
65	71	37
72	65	86
65	73	83
65	74	67
65	75	16
76	65	23
77	65	20
78	65	59
65	79	46
80	65	57
65	81	70
82	65	64
65	83	40
65	84	12
65	85	44
86	65	15
87	65	69
65	88	99
65	89	77
65	90	62
65	91	57
92	65	52
93	65	57
94	65	96
65	95	84
96	65	55
65	97	46
65	98	94
65	99	17
67	66	48
68	66	17
69	66	50
66	70	86
66	71	27
66	72	11
73	66	26
74	66	31
66	75	6
66	76	66
77	66	19
78	66	53
66	79	91
66	80	5
81	66	34
82	66	73
83	66	6
84	66	100
66	85	67
66	86	5
87	66	30
66	88	71
89	66	29
66	90	31
91	66	86
92	66	100
93	66	66
66	94	60
66	95	14
66	96	90
66	97	19
66	98	63
66	99	48
67	68	49
69	67	74
70	67	22
67	71	86
67	72	53
67	73	34
74	67	21
75	67	3
76	67	6
77	67	91
67	78	93
67	79	68
80	67	76
67	81	40
82	67	50
67	83	60
84	67	78
85	67	85
86	67	53
87	67	75
67	88	34
67	89	53
90	67	43
91	67	34
92	67	29
67	93	15
67	94	94
95	67	44
67	96	38
97	67	24
98	67	6
99	67	68
68	69	44
70	68	45
71	68	31
72	68	72
68	73	16
74	68	97
75	68	22
68	76	84
77	68	21
68	78	85
79	68	27
80	68	70
81	68	58
82	68	25
68	83	53
84	68	68
68	85	98
68	86	43
68	87	20
68	88	27
68	89	19
68	90	95
91	68	63
68	92	27
68	93	74
94	68	18
95	68	83
68	96	27
68	97	25
98	68	20
68	99	70
70	69	11
69	71	21
69	72	10
73	69	8
69	74	96
69	75	60
69	76	93
69	77	98
69	78	7
69	79	62
69	80	71
69	81	52
69	82	44
83	69	8
84	69	47
69	85	89
69	86	52
69	87	17
69	88	3
69	89	20
90	69	49
91	69	58
92	69	59
69	93	13
94	69	50
95	69	4
69	96	78
97	69	61
98	69	47
99	69	31
71	70	4
70	72	39
70	73	10
70	74	32
75	70	87
70	76	84
70	77	38
70	78	95
79	70	51
80	70	65
70	81	19
70	82	75
83	70	50
84	70	42
70	85	79
70	86	2
70	87	36
88	70	17
70	89	15
70	90	83
91	70	61
70	92	72
70	93	73
94	70	98
70	95	93
70	96	75
70	97	74
98	70	78
70	99	22
72	71	74
73	71	90
74	71	90
71	75	48
76	71	90
71	77	40
71	78	30
71	79	14
71	80	1
71	81	50
71	82	6
83	71	6
71	84	3
85	71	16
71	86	8
71	87	81
71	88	79
71	89	61
90	71	26
71	91	5
92	71	27
93	71	46
94	71	16
95	71	39
71	96	40
71	97	68
98	71	71
99	71	57
72	73	20
72	74	55
72	75	28
72	76	79
72	77	36
78	72	82
79	72	47
72	80	4
81	72	17
72	82	5
72	83	99
72	84	28
72	85	42
86	72	53
72	87	68
72	88	44
89	72	77
72	90	51
72	91	6
92	72	22
93	72	13
94	72	84
72	95	23
96	72	42
97	72	94
98	72	56
99	72	62
73	74	20
75	73	23
73	76	73
77	73	91
73	78	55
79	73	76
73	80	41
73	81	84
73	82	65
73	83	41
84	73	51
85	73	1
86	73	64
73	87	13
88	73	89
89	73	18
73	90	61
73	91	27
92	73	2
73	93	67
94	73	56
95	73	77
96	73	59
73	97	49
73	98	23
73	99	10
74	75	76
76	74	43
77	74	82
74	78	54
74	79	41
74	80	40
74	81	83
74	82	99
83	74	96
84	74	51
74	85	38
74	86	31
87	74	61
88	74	72
74	89	64
74	90	20
74	91	23
92	74	61
74	93	36
94	74	91
95	74	69
96	74	72
97	74	37
98	74	88
99	74	58
75	76	39
77	75	81
78	75	52
79	75	1
80	75	12
81	75	61
75	82	37
75	83	36
75	84	91
75	85	39
86	75	63
