800	159638
224	721
245	73	51
73	246	24
247	73	53
73	248	91
249	73	58
73	250	40
73	251	77
252	73	81
73	253	45
73	254	19
73	255	48
73	256	1
257	73	55
258	73	56
259	73	37
260	73	59
261	73	60
73	262	72
263	73	87
73	264	11
265	73	40
73	266	3
73	267	65
73	268	9
269	73	15
270	73	99
271	73	5
73	272	22
73	273	100
274	73	88
73	275	27
73	276	21
73	277	87
73	278	91
73	279	93
280	73	80
73	281	56
282	73	6
73	283	10
73	284	45
73	285	69
286	73	38
287	73	52
73	288	67
289	73	22
290	73	38
291	73	6
73	292	17
293	73	39
294	73	88
73	295	34
296	73	13
73	297	82
298	73	66
73	299	94
73	300	69
73	301	6
302	73	91
73	303	8
304	73	7
73	305	11
73	306	18
73	307	87
308	73	42
309	73	7
310	73	14
311	73	32
312	73	40
73	313	4
73	314	51
73	315	70
316	73	82
73	317	8
73	318	53
319	73	54
73	320	41
73	321	62
322	73	22
323	73	66
324	73	91
325	73	26
326	73	97
73	327	24
328	73	77
73	329	71
330	73	52
331	73	45
332	73	70
333	73	90
334	73	34
335	73	95
73	336	77
337	73	54
73	338	34
339	73	75
340	73	66
341	73	55
73	342	11
343	73	71
344	73	27
73	345	44
73	346	17
73	347	47
73	348	9
349	73	88
350	73	62
73	351	49
352	73	24
73	353	15
73	354	69
73	355	99
356	73	80
357	73	4
358	73	23
73	359	29
360	73	88
361	73	58
362	73	23
73	363	31
73	364	5
73	365	80
73	366	88
367	73	60
73	368	11
73	369	34
73	370	1
73	371	39
372	73	54
73	373	18
374	73	52
375	73	25
73	376	92
73	377	6
378	73	83
73	379	7
380	73	93
73	381	78
382	73	23
383	73	90
384	73	12
73	385	52
73	386	13
73	387	57
73	388	100
73	389	35
73	390	18
73	391	14
392	73	34
73	393	57
73	394	78
73	395	63
396	73	81
73	397	72
73	398	73
399	73	10
74	75	26
76	74	15
77	74	25
78	74	67
79	74	13
74	80	65
81	74	35
74	82	66
83	74	20
84	74	83
85	74	68
86	74	82
74	87	15
88	74	94
89	74	51
74	90	16
74	91	4
74	92	34
74	93	36
74	94	26
74	95	84
74	96	89
74	97	90
98	74	89
99	74	98
100	74	42
74	101	25
74	102	94
74	103	55
104	74	34
74	105	34
74	106	82
74	107	33
108	74	61
109	74	88
74	110	48
111	74	32
112	74	4
113	74	11
114	74	83
115	74	30
116	74	98
117	74	70
118	74	6
119	74	75
74	120	96
121	74	49
74	122	83
123	74	29
74	124	21
125	74	16
74	126	64
74	127	12
128	74	51
74	129	4
74	130	57
131	74	96
74	132	82
74	133	80
134	74	11
74	135	66
74	136	50
137	74	1
138	74	54
74	139	13
74	140	59
141	74	9
74	142	73
74	143	83
144	74	27
145	74	92
74	146	86
147	74	3
74	148	37
149	74	88
150	74	85
74	151	48
74	152	55
74	153	47
74	154	3
74	155	82
74	156	65
157	74	15
158	74	99
74	159	47
74	160	16
74	161	82
74	162	35
74	163	14
164	74	9
165	74	63
166	74	38
167	74	67
168	74	47
169	74	67
74	170	36
74	171	78
74	172	27
74	173	51
74	174	71
74	175	53
74	176	2
177	74	78
74	178	74
74	179	23
74	180	74
181	74	66
74	182	63
183	74	67
184	74	89
185	74	32
186	74	41
74	187	92
74	188	82
189	74	32
190	74	57
74	191	34
74	192	58
193	74	38
74	194	33
195	74	29
74	196	83
197	74	38
198	74	99
199	74	62
200	74	62
201	74	81
74	202	16
203	74	3
204	74	43
74	205	48
74	206	41
74	207	79
74	208	72
74	209	93
74	210	28
211	74	69
212	74	86
213	74	88
214	74	14
74	215	7
74	216	56
74	217	48
74	218	80
74	219	50
74	220	48
221	74	3
222	74	76
223	74	33
224	74	27
74	225	74
74	226	10
74	227	24
74	228	55
74	229	9
230	74	27
231	74	2
74	232	48
233	74	45
234	74	36
235	74	33
74	236	48
74	237	11
74	238	83
74	239	44
74	240	62
241	74	89
242	74	86
74	243	89
74	244	5
74	245	42
246	74	24
74	247	29
74	248	97
249	74	27
74	250	56
251	74	49
74	252	98
74	253	76
74	254	23
255	74	55
74	256	20
257	74	20
258	74	42
259	74	44
74	260	42
261	74	20
262	74	53
74	263	55
74	264	30
74	265	93
266	74	30
74	267	7
268	74	41
269	74	56
270	74	1
74	271	17
74	272	8
273	74	2
74	274	35
275	74	28
276	74	95
74	277	28
278	74	40
74	279	8
280	74	63
281	74	61
74	282	94
283	74	49
284	74	33
285	74	38
286	74	39
287	74	24
288	74	45
289	74	58
290	74	66
74	291	36
74	292	89
293	74	55
74	294	81
295	74	7
74	296	51
297	74	7
298	74	46
299	74	66
300	74	88
301	74	7
302	74	72
303	74	49
304	74	22
305	74	32
74	306	19
74	307	30
308	74	79
74	309	19
74	310	87
74	311	37
312	74	16
313	74	66
314	74	37
74	315	69
316	74	13
74	317	51
318	74	99
319	74	81
320	74	54
321	74	98
322	74	33
323	74	42
324	74	65
325	74	74
326	74	16
327	74	87
328	74	94
74	329	69
74	330	54
331	74	85
332	74	79
74	333	96
334	74	39
335	74	37
336	74	64
337	74	31
74	338	67
74	339	6
340	74	78
341	74	57
74	342	19
74	343	88
344	74	94
74	345	15
346	74	13
74	347	1
74	348	26
74	349	82
74	350	15
351	74	18
74	352	11
353	74	75
354	74	48
355	74	38
356	74	5
357	74	10
358	74	1
359	74	46
360	74	54
361	74	10
362	74	44
74	363	1
364	74	68
365	74	95
74	366	14
367	74	28
368	74	69
369	74	79
370	74	94
74	371	65
372	74	5
74	373	63
74	374	67
375	74	84
376	74	19
74	377	70
378	74	75
379	74	99
74	380	24
74	381	8
382	74	3
74	383	38
384	74	91
74	385	8
74	386	69
387	74	33
74	388	36
389	74	1
390	74	48
74	391	77
392	74	72
393	74	58
394	74	92
74	395	17
74	396	33
397	74	16
398	74	18
399	74	55
76	75	87
75	77	77
78	75	68
75	79	15
75	80	2
81	75	98
82	75	24
83	75	61
75	84	85
85	75	52
86	75	22
87	75	16
88	75	82
75	89	11
75	90	16
75	91	30
92	75	15
75	93	15
94	75	42
95	75	3
75	96	13
97	75	28
98	75	6
99	75	31
100	75	68
101	75	93
75	102	92
75	103	39
104	75	50
105	75	47
106	75	1
107	75	62
75	108	40
109	75	51
110	75	46
75	111	94
112	75	37
75	113	96
75	114	60
75	115	77
75	116	32
117	75	74
118	75	46
75	119	7
120	75	41
121	75	48
75	122	41
123	75	97
75	124	47
75	125	67
75	126	99
127	75	51
128	75	21
129	75	80
130	75	26
131	75	98
132	75	6
75	133	23
75	134	30
75	135	100
136	75	25
137	75	12
138	75	90
75	139	76
75	140	1
75	141	51
142	75	67
75	143	45
144	75	44
145	75	99
75	146	42
75	147	97
75	148	50
75	149	2
75	150	88
151	75	54
75	152	69
75	153	83
154	75	70
75	155	60
156	75	63
157	75	24
158	75	22
75	159	86
160	75	72
161	75	19
75	162	96
75	163	58
164	75	25
165	75	12
75	166	5
75	167	34
168	75	21
169	75	84
75	170	74
75	171	10
75	172	85
75	173	51
174	75	27
175	75	70
176	75	81
75	177	89
75	178	46
75	179	76
75	180	34
75	181	30
182	75	42
183	75	41
75	184	62
185	75	89
75	186	32
187	75	51
75	188	87
189	75	6
190	75	53
75	191	44
75	192	74
193	75	47
75	194	8
75	195	37
196	75	14
75	197	80
75	198	74
75	199	77
200	75	65
201	75	33
75	202	51
203	75	19
75	204	86
75	205	49
75	206	7
75	207	74
208	75	38
209	75	88
210	75	13
211	75	80
75	212	59
213	75	72
75	214	59
75	215	85
216	75	44
217	75	76
75	218	58
75	219	89
75	220	82
221	75	57
75	222	47
223	75	59
224	75	95
225	75	39
75	226	23
227	75	8
228	75	38
229	75	7
230	75	12
231	75	24
75	232	78
233	75	45
75	234	88
235	75	48
236	75	42
75	237	67
238	75	74
75	239	60
75	240	61
75	241	27
242	75	90
243	75	57
244	75	14
245	75	6
75	246	72
75	247	2
75	248	66
75	249	98
75	250	80
75	251	38
252	75	25
75	253	78
254	75	81
75	255	6
75	256	30
257	75	14
258	75	72
75	259	97
260	75	71
261	75	93
75	262	79
75	263	44
75	264	44
265	75	6
266	75	22
267	75	20
268	75	3
269	75	51
75	270	48
271	75	97
75	272	30
273	75	9
274	75	25
75	275	8
276	75	63
75	277	27
278	75	3
75	279	71
280	75	10
281	75	81
282	75	71
283	75	48
75	284	9
75	285	91
286	75	54
287	75	47
75	288	72
75	289	30
75	290	56
75	291	44
292	75	69
293	75	34
75	294	91
295	75	97
296	75	39
297	75	18
75	298	88
75	299	40
75	300	31
75	301	4
75	302	37
303	75	84
304	75	15
75	305	80
306	75	39
75	307	45
308	75	49
309	75	23
75	310	27
75	311	5
75	312	14
313	75	27
314	75	38
75	315	48
75	316	63
317	75	13
318	75	82
319	75	87
75	320	42
321	75	50
75	322	78
323	75	37
324	75	30
75	325	11
75	326	49
75	327	14
328	75	70
329	75	47
75	330	30
75	331	64
75	332	30
333	75	54
334	75	2
75	335	22
336	75	19
75	337	91
338	75	19
75	339	99
340	75	94
341	75	5
342	75	4
75	343	83
344	75	19
75	345	42
346	75	57
347	75	53
75	348	2
349	75	17
75	350	1
75	351	21
75	352	17
353	75	14
354	75	78
355	75	79
75	356	32
75	357	66
75	358	72
359	75	55
75	360	70
361	75	75
75	362	28
363	75	63
364	75	54
75	365	17
75	366	22
75	367	42
75	368	1
75	369	34
75	370	57
371	75	83
75	372	32
373	75	79
374	75	83
375	75	50
75	376	52
75	377	44
75	378	77
75	379	56
380	75	49
75	381	97
382	75	68
75	383	50
75	384	76
75	385	2
75	386	100
75	387	90
75	388	65
389	75	64
390	75	36
391	75	81
75	392	67
75	393	53
394	75	95
395	75	21
75	396	29
75	397	1
398	75	30
75	399	77
76	77	18
78	76	77
79	76	82
80	76	56
76	81	72
82	76	4
83	76	63
84	76	49
85	76	43
76	86	52
87	76	45
76	88	36
89	76	3
76	90	74
91	76	94
76	92	69
93	76	22
76	94	34
95	76	25
96	76	75
97	76	59
98	76	94
99	76	2
100	76	52
101	76	53
102	76	73
76	103	50
104	76	43
76	105	97
76	106	74
107	76	45
76	108	87
109	76	90
110	76	60
111	76	56
76	112	95
113	76	38
76	114	64
115	76	32
76	116	21
76	117	10
76	118	66
119	76	49
120	76	19
121	76	45
122	76	29
123	76	8
76	124	43
76	125	86
76	126	70
76	127	100
76	128	82
129	76	94
76	130	34
76	131	49
132	76	91
133	76	12
134	76	3
76	135	81
76	136	77
137	76	44
138	76	24
139	76	75
76	140	71
141	76	61
76	142	31
143	76	86
76	144	59
145	76	30
76	146	67
76	147	63
148	76	74
76	149	70
76	150	54
151	76	78
76	152	45
153	76	67
154	76	93
155	76	25
76	156	99
157	76	29
158	76	78
76	159	13
160	76	46
76	161	60
76	162	22
163	76	77
164	76	91
165	76	24
76	166	82
167	76	45
76	168	58
76	169	31
76	170	31
76	171	76
76	172	54
173	76	38
174	76	79
175	76	37
176	76	57
76	177	28
178	76	46
76	179	83
76	180	15
181	76	99
76	182	60
76	183	90
184	76	7
76	185	37
76	186	25
76	187	13
188	76	30
189	76	7
76	190	3
76	191	53
192	76	16
193	76	92
194	76	53
195	76	7
196	76	40
197	76	28
198	76	61
76	199	5
200	76	35
201	76	1
202	76	99
203	76	97
204	76	63
205	76	58
206	76	98
207	76	87
76	208	13
209	76	19
210	76	55
76	211	4
76	212	84
213	76	37
214	76	72
215	76	83
76	216	45
76	217	2
76	218	11
219	76	96
76	220	32
76	221	68
222	76	23
223	76	79
224	76	55
225	76	1
226	76	75
76	227	10
228	76	60
76	229	29
76	230	93
76	231	21
232	76	72
76	233	8
76	234	24
76	235	69
76	236	59
237	76	18
76	238	57
239	76	11
76	240	30
241	76	8
242	76	75
76	243	27
244	76	51
76	245	16
76	246	46
247	76	57
76	248	14
76	249	56
250	76	54
251	76	83
76	252	60
76	253	55
76	254	31
76	255	87
256	76	12
76	257	12
76	258	99
76	259	46
76	260	6
261	76	91
76	262	7
76	263	98
264	76	48
265	76	82
76	266	59
76	267	76
268	76	65
269	76	44
270	76	37
76	271	58
272	76	64
76	273	39
274	76	10
275	76	3
276	76	53
76	277	31
278	76	82
76	279	11
280	76	19
281	76	33
282	76	54
283	76	69
284	76	6
285	76	46
286	76	92
287	76	74
288	76	14
289	76	61
290	76	59
76	291	96
292	76	64
76	293	38
76	294	75
295	76	3
296	76	59
76	297	64
76	298	78
76	299	91
76	300	6
301	76	20
302	76	84
303	76	42
304	76	21
305	76	40
306	76	89
76	307	40
308	76	93
309	76	71
76	310	56
311	76	17
312	76	80
313	76	50
314	76	31
76	315	66
316	76	28
317	76	3
318	76	40
76	319	43
76	320	42
76	321	60
322	76	74
323	76	91
76	324	19
325	76	58
76	326	5
327	76	44
328	76	51
329	76	78
76	330	15
331	76	37
332	76	70
333	76	64
76	334	28
335	76	85
336	76	50
76	337	43
76	338	94
76	339	95
340	76	73
341	76	88
342	76	81
343	76	51
344	76	31
345	76	99
76	346	65
347	76	79
76	348	79
76	349	91
350	76	25
76	351	98
76	352	56
353	76	36
354	76	96
355	76	15
356	76	54
357	76	66
358	76	18
76	359	98
76	360	81
361	76	20
362	76	60
363	76	94
364	76	80
365	76	82
366	76	63
367	76	79
368	76	22
369	76	31
370	76	71
76	371	47
372	76	25
76	373	62
374	76	43
375	76	58
376	76	59
377	76	52
378	76	24
76	379	95
76	380	82
381	76	66
76	382	62
383	76	15
384	76	63
76	385	91
386	76	25
387	76	8
388	76	22
76	389	72
390	76	36
391	76	75
76	392	95
76	393	1
76	394	95
76	395	59
76	396	20
76	397	84
398	76	31
399	76	78
78	77	87
77	79	97
77	80	51
81	77	96
77	82	50
77	83	65
77	84	7
77	85	85
86	77	98
77	87	24
77	88	68
77	89	86
77	90	23
77	91	47
92	77	78
77	93	71
94	77	24
95	77	7
96	77	25
97	77	63
77	98	2
99	77	46
100	77	60
77	101	62
77	102	17
103	77	11
104	77	58
77	105	83
77	106	80
77	107	64
77	108	79
109	77	16
77	110	9
111	77	9
77	112	57
77	113	90
114	77	80
77	115	100
77	116	74
117	77	16
77	118	61
77	119	76
120	77	81
77	121	48
77	122	54
77	123	48
77	124	43
77	125	13
126	77	78
77	127	77
77	128	49
129	77	23
77	130	11
77	131	89
77	132	63
77	133	8
134	77	87
135	77	80
136	77	79
137	77	2
77	138	9
139	77	50
140	77	26
77	141	57
77	142	73
143	77	51
144	77	39
145	77	38
146	77	78
77	147	97
77	148	54
149	77	40
77	150	15
77	151	48
152	77	71
153	77	62
77	154	92
77	155	75
156	77	28
77	157	26
77	158	82
159	77	36
160	77	39
161	77	21
77	162	28
77	163	60
77	164	91
77	165	71
77	166	28
77	167	89
168	77	45
77	169	40
170	77	94
77	171	100
172	77	34
77	173	3
77	174	75
77	175	83
77	176	68
177	77	95
178	77	41
77	179	14
77	180	33
77	181	12
77	182	40
183	77	56
184	77	3
77	185	27
77	186	57
77	187	65
77	188	17
189	77	97
190	77	75
191	77	38
77	192	28
193	77	40
77	194	66
195	77	85
77	196	66
197	77	42
198	77	76
77	199	26
200	77	32
201	77	10
202	77	49
203	77	29
77	204	74
77	205	60
77	206	62
207	77	41
77	208	72
209	77	73
77	210	96
77	211	72
212	77	2
213	77	28
77	214	34
77	215	28
216	77	67
77	217	64
218	77	28
77	219	50
220	77	98
221	77	82
222	77	78
77	223	73
77	224	41
77	225	84
77	226	69
227	77	10
228	77	83
77	229	49
77	230	56
231	77	26
232	77	40
233	77	71
77	234	22
77	235	48
77	236	18
237	77	36
77	238	62
239	77	44
240	77	70
77	241	37
242	77	40
77	243	51
77	244	56
77	245	17
77	246	39
77	247	40
77	248	40
77	249	12
250	77	22
77	251	22
252	77	67
253	77	41
254	77	26
77	255	47
77	256	92
77	257	77
258	77	48
77	259	84
260	77	42
77	261	25
262	77	68
263	77	67
77	264	28
77	265	44
266	77	62
267	77	66
77	268	86
77	269	77
270	77	53
77	271	17
77	272	40
273	77	70
274	77	96
77	275	94
276	77	37
277	77	78
278	77	51
279	77	39
280	77	63
281	77	31
77	282	86
77	283	100
284	77	28
285	77	39
77	286	72
287	77	78
77	288	55
77	289	64
77	290	80
77	291	79
77	292	22
293	77	37
77	294	63
295	77	7
296	77	47
77	297	28
77	298	17
299	77	83
300	77	66
77	301	29
302	77	29
77	303	68
77	304	18
305	77	9
306	77	93
77	307	38
308	77	92
309	77	15
310	77	79
77	311	58
77	312	94
77	313	1
314	77	97
315	77	1
316	77	25
317	77	75
318	77	52
319	77	27
320	77	24
321	77	8
322	77	4
77	323	63
324	77	5
77	325	57
326	77	78
327	77	47
328	77	2
77	329	15
330	77	62
77	331	95
77	332	90
77	333	79
77	334	30
335	77	13
77	336	58
337	77	76
338	77	87
339	77	84
340	77	41
341	77	100
342	77	83
343	77	37
77	344	19
345	77	87
346	77	2
77	347	69
348	77	42
77	349	17
350	77	13
77	351	65
77	352	21
353	77	25
77	354	29
77	355	31
356	77	82
357	77	26
77	358	28
359	77	67
360	77	22
361	77	45
77	362	78
77	363	25
364	77	31
365	77	48
366	77	17
367	77	15
77	368	45
369	77	49
370	77	1
371	77	90
77	372	44
373	77	78
374	77	2
77	375	96
77	376	13
377	77	76
77	378	46
379	77	40
380	77	39
381	77	6
77	382	24
77	383	46
384	77	89
77	385	52
386	77	94
387	77	77
388	77	85
389	77	55
77	390	46
391	77	27
392	77	63
393	77	15
77	394	8
77	395	26
396	77	99
397	77	91
77	398	93
77	399	48
78	79	83
78	80	60
81	78	91
78	82	44
78	83	37
84	78	92
85	78	60
86	78	30
78	87	75
88	78	4
78	89	37
90	78	50
78	91	49
92	78	49
78	93	64
78	94	32
95	78	95
78	96	80
97	78	4
78	98	19
78	99	18
78	100	56
78	101	11
102	78	62
103	78	1
78	104	8
78	105	93
78	106	15
107	78	47
108	78	36
109	78	52
78	110	94
111	78	36
78	112	87
78	113	79
114	78	32
115	78	96
78	116	27
78	117	31
78	118	17
119	78	31
78	120	68
78	121	50
78	122	91
78	123	10
124	78	94
78	125	30
126	78	96
127	78	33
128	78	49
78	129	30
130	78	70
78	131	62
132	78	50
78	133	88
134	78	85
78	135	41
136	78	92
78	137	8
78	138	30
139	78	72
78	140	15
141	78	95
78	142	86
78	143	93
144	78	4
145	78	50
78	146	96
78	147	69
78	148	97
78	149	32
150	78	75
78	151	92
152	78	75
78	153	26
78	154	86
155	78	3
156	78	22
78	157	70
158	78	90
159	78	50
78	160	24
78	161	10
78	162	74
163	78	35
164	78	20
78	165	57
166	78	92
167	78	73
78	168	20
78	169	94
78	170	7
78	171	72
172	78	93
173	78	44
78	174	32
175	78	96
78	176	30
78	177	27
178	78	46
78	179	81
78	180	97
181	78	38
78	182	37
183	78	30
184	78	25
78	185	72
186	78	52
78	187	85
188	78	84
78	189	11
190	78	14
78	191	54
192	78	51
78	193	9
78	194	67
78	195	66
78	196	58
197	78	77
198	78	51
78	199	14
78	200	3
78	201	90
78	202	48
78	203	57
204	78	41
205	78	35
78	206	15
207	78	83
78	208	10
209	78	24
78	210	80
78	211	62
78	212	12
78	213	99
214	78	11
78	215	9
216	78	3
217	78	93
78	218	37
78	219	83
78	220	68
221	78	61
222	78	39
78	223	9
224	78	37
78	225	65
78	226	12
78	227	55
228	78	57
229	78	93
230	78	78
78	231	73
78	232	1
233	78	2
234	78	43
78	235	73
236	78	99
237	78	52
78	238	69
239	78	76
240	78	3
78	241	61
78	242	27
78	243	85
78	244	8
245	78	15
78	246	20
78	247	13
248	78	80
249	78	60
250	78	13
251	78	64
78	252	66
78	253	17
254	78	87
78	255	3
78	256	99
257	78	10
78	258	6
78	259	79
78	260	80
78	261	96
262	78	1
78	263	81
264	78	95
265	78	99
78	266	82
267	78	46
78	268	76
269	78	29
78	270	100
271	78	61
272	78	93
78	273	19
274	78	78
78	275	27
78	276	80
78	277	39
78	278	30
78	279	18
78	280	80
78	281	10
282	78	16
78	283	74
78	284	39
285	78	19
286	78	56
287	78	12
78	288	15
289	78	75
290	78	69
78	291	84
78	292	59
78	293	95
78	294	23
78	295	25
78	296	52
78	297	51
298	78	11
299	78	71
78	300	51
301	78	17
78	302	65
78	303	44
304	78	48
305	78	14
78	306	87
78	307	42
78	308	64
78	309	35
310	78	51
311	78	60
78	312	48
313	78	78
78	314	73
315	78	64
316	78	18
78	317	90
318	78	55
319	78	8
78	320	12
78	321	25
322	78	49
78	323	96
324	78	30
78	325	81
78	326	29
327	78	19
78	328	60
329	78	26
330	78	10
78	331	19
78	332	8
333	78	46
78	334	60
335	78	23
336	78	89
337	78	93
338	78	32
78	339	56
340	78	97
341	78	86
342	78	72
343	78	64
344	78	47
78	345	33
346	78	13
347	78	21
78	348	4
349	78	71
78	350	40
351	78	16
352	78	38
353	78	60
78	354	58
355	78	77
78	356	66
357	78	27
358	78	79
78	359	66
78	360	91
361	78	91
78	362	17
363	78	68
78	364	64
365	78	64
366	78	97
78	367	53
78	368	23
369	78	69
370	78	22
78	371	35
78	372	86
78	373	89
78	374	93
78	375	8
78	376	93
78	377	75
78	378	52
379	78	47
78	380	68
78	381	49
78	382	6
383	78	18
384	78	94
78	385	71
78	386	35
78	387	65
78	388	42
389	78	21
390	78	81
391	78	58
78	392	42
78	393	15
78	394	99
395	78	37
78	396	42
78	397	69
398	78	95
78	399	46
79	80	47
81	79	21
82	79	93
79	83	57
79	84	75
85	79	55
79	86	94
79	87	33
79	88	90
89	79	35
90	79	6
91	79	13
92	79	82
79	93	97
79	94	35
79	95	91
79	96	35
79	97	54
98	79	82
79	99	39
79	100	3
79	101	66
79	102	51
79	103	14
104	79	24
79	105	94
106	79	51
107	79	18
108	79	34
109	79	38
110	79	23
111	79	38
112	79	71
79	113	26
79	114	77
79	115	69
116	79	76
79	117	81
118	79	30
119	79	4
120	79	95
121	79	14
79	122	51
79	123	99
79	124	22
79	125	67
126	79	13
127	79	32
128	79	2
129	79	38
130	79	25
131	79	82
132	79	31
79	133	82
134	79	84
79	135	76
79	136	70
79	137	59
138	79	62
79	139	11
79	140	1
141	79	66
79	142	58
79	143	89
79	144	33
145	79	27
146	79	33
79	147	59
79	148	42
79	149	78
150	79	3
151	79	39
152	79	51
153	79	39
154	79	90
155	79	57
156	79	5
79	157	62
158	79	73
79	159	63
79	160	53
161	79	15
79	162	89
79	163	56
164	79	44
79	165	39
166	79	89
79	167	43
79	168	66
79	169	74
170	79	52
79	171	24
79	172	42
79	173	62
79	174	53
79	175	51
79	176	85
177	79	33
79	178	15
179	79	90
79	180	57
181	79	71
182	79	59
79	183	16
184	79	55
185	79	7
186	79	89
79	187	51
79	188	10
79	189	98
79	190	95
79	191	30
79	192	38
193	79	76
79	194	58
79	195	28
196	79	98
197	79	86
79	198	50
199	79	4
79	200	87
79	201	69
202	79	65
203	79	38
79	204	89
79	205	21
206	79	79
207	79	64
208	79	33
79	209	52
79	210	5
79	211	68
79	212	43
79	213	4
214	79	23
79	215	37
216	79	21
217	79	82
79	218	74
79	219	46
79	220	25
221	79	77
79	222	66
79	223	3
79	224	89
225	79	78
226	79	11
227	79	38
79	228	47
229	79	90
230	79	99
79	231	73
232	79	90
79	233	69
79	234	8
79	235	39
79	236	50
79	237	81
79	238	79
79	239	28
240	79	71
79	241	91
242	79	48
79	243	36
244	79	62
245	79	32
246	79	63
247	79	28
79	248	19
79	249	23
250	79	34
79	251	52
79	252	39
253	79	80
254	79	24
79	255	44
256	79	24
257	79	13
79	258	26
259	79	34
260	79	89
79	261	1
79	262	8
263	79	87
79	264	21
265	79	37
266	79	86
79	267	92
79	268	30
269	79	66
79	270	12
271	79	31
272	79	47
273	79	22
79	274	48
275	79	46
276	79	41
79	277	95
278	79	26
279	79	4
280	79	73
79	281	54
79	282	85
79	283	18
284	79	79
79	285	74
79	286	79
287	79	36
79	288	85
79	289	31
290	79	1
291	79	72
79	292	20
79	293	47
294	79	64
79	295	74
296	79	79
79	297	30
79	298	28
79	299	33
79	300	8
301	79	17
302	79	11
303	79	53
304	79	91
305	79	83
306	79	72
307	79	59
308	79	12
79	309	19
310	79	74
79	311	73
312	79	21
313	79	4
79	314	38
315	79	1
79	316	37
317	79	69
318	79	24
79	319	23
79	320	32
79	321	91
79	322	37
79	323	12
324	79	6
79	325	45
79	326	33
79	327	55
328	79	16
329	79	7
330	79	91
79	331	39
332	79	97
79	333	54
79	334	56
335	79	67
79	336	57
79	337	43
338	79	14
339	79	37
340	79	12
341	79	37
342	79	73
79	343	31
344	79	61
79	345	29
346	79	67
347	79	31
348	79	82
79	349	29
79	350	59
351	79	1
79	352	75
353	79	43
354	79	90
355	79	95
79	356	85
79	357	55
358	79	57
79	359	68
79	360	37
79	361	58
79	362	66
79	363	60
364	79	11
79	365	48
366	79	7
79	367	31
368	79	16
79	369	41
370	79	32
79	371	89
79	372	12
373	79	40
374	79	40
79	375	66
79	376	9
79	377	84
79	378	38
379	79	13
79	380	81
381	79	67
79	382	32
79	383	62
79	384	48
79	385	8
79	386	15
79	387	95
388	79	64
79	389	56
79	390	89
79	391	18
392	79	65
393	79	39
394	79	64
79	395	54
79	396	8
397	79	52
79	398	32
79	399	99
81	80	97
80	82	75
83	80	75
84	80	63
80	85	21
86	80	94
87	80	35
88	80	58
89	80	95
90	80	94
91	80	80
80	92	92
80	93	70
94	80	43
95	80	34
80	96	86
97	80	70
80	98	69
80	99	94
80	100	29
101	80	20
102	80	40
80	103	60
104	80	26
80	105	80
106	80	71
80	107	28
80	108	87
80	109	76
80	110	65
111	80	10
112	80	45
113	80	43
114	80	81
80	115	91
80	116	48
80	117	49
118	80	51
119	80	93
80	120	43
80	121	45
122	80	78
123	80	17
80	124	55
125	80	93
80	126	32
127	80	3
80	128	45
129	80	46
130	80	43
80	131	37
80	132	26
80	133	64
80	134	53
135	80	84
80	136	75
80	137	47
80	138	42
139	80	31
80	140	1
80	141	73
80	142	8
80	143	3
80	144	71
145	80	18
146	80	24
80	147	51
148	80	70
149	80	10
150	80	80
80	151	68
152	80	13
80	153	31
80	154	89
80	155	32
80	156	93
80	157	95
158	80	26
80	159	85
160	80	99
80	161	67
162	80	77
80	163	81
80	164	48
165	80	80
166	80	49
80	167	47
168	80	68
80	169	48
80	170	39
171	80	38
172	80	39
80	173	97
174	80	13
175	80	81
80	176	100
80	177	42
80	178	36
179	80	93
80	180	35
181	80	24
80	182	61
80	183	18
80	184	52
185	80	79
80	186	47
187	80	43
188	80	76
80	189	55
80	190	67
191	80	41
80	192	36
193	80	77
80	194	56
195	80	26
196	80	5
80	197	53
80	198	4
80	199	51
200	80	3
80	201	22
80	202	11
80	203	42
80	204	89
205	80	12
206	80	27
80	207	56
80	208	43
80	209	88
210	80	16
80	211	79
212	80	49
213	80	77
80	214	61
215	80	48
80	216	68
217	80	39
218	80	71
80	219	88
220	80	75
80	221	58
222	80	8
80	223	75
224	80	96
225	80	76
80	226	91
227	80	100
228	80	7
229	80	5
230	80	7
231	80	70
232	80	99
233	80	90
234	80	45
80	235	34
80	236	14
237	80	88
80	238	46
239	80	58
80	240	10
80	241	43
80	242	57
243	80	2
80	244	34
245	80	59
80	246	25
247	80	10
80	248	93
249	80	10
250	80	41
80	251	36
80	252	74
253	80	91
254	80	60
255	80	2
80	256	16
80	257	81
80	258	27
80	259	58
260	80	44
261	80	30
80	262	97
263	80	28
264	80	99
265	80	66
266	80	22
267	80	96
268	80	48
269	80	31
270	80	87
271	80	58
272	80	28
80	273	88
274	80	90
80	275	14
276	80	44
80	277	66
80	278	84
80	279	32
80	280	52
80	281	13
80	282	43
80	283	87
284	80	61
285	80	78
80	286	5
287	80	84
80	288	50
80	289	63
290	80	12
80	291	17
292	80	42
293	80	56
294	80	27
295	80	63
296	80	73
297	80	45
80	298	58
299	80	74
80	300	34
80	301	49
80	302	78
80	303	71
80	304	81
305	80	86
306	80	76
307	80	31
80	308	13
80	309	24
80	310	51
80	311	53
312	80	19
80	313	86
80	314	90
315	80	32
316	80	32
317	80	43
318	80	15
80	319	59
80	320	15
80	321	78
