1200	179619
56	413
52	292	13
52	293	40
52	294	1
52	295	40
296	52	33
297	52	14
298	52	90
52	299	6
54	53	15
55	53	62
56	53	23
57	53	53
58	53	75
59	53	10
60	53	82
61	53	60
62	53	76
63	53	18
64	53	50
65	53	32
66	53	67
67	53	45
68	53	81
53	69	41
53	70	18
53	71	45
72	53	96
73	53	35
74	53	95
53	75	26
53	76	97
53	77	97
78	53	58
79	53	14
53	80	81
53	81	45
53	82	2
53	83	57
53	84	10
53	85	37
53	86	50
53	87	22
53	88	79
89	53	24
90	53	7
53	91	100
92	53	14
53	93	80
53	94	81
53	95	14
96	53	2
53	97	31
53	98	84
99	53	75
100	53	9
101	53	63
102	53	92
103	53	7
53	104	48
105	53	15
106	53	30
53	107	58
53	108	1
109	53	23
53	110	4
53	111	31
112	53	76
113	53	56
53	114	75
115	53	16
53	116	13
53	117	88
53	118	37
53	119	74
53	120	8
121	53	71
53	122	47
123	53	44
53	124	91
53	125	18
126	53	87
127	53	92
53	128	65
129	53	59
53	130	29
53	131	94
53	132	96
133	53	62
53	134	5
135	53	8
136	53	96
53	137	98
138	53	52
139	53	65
53	140	32
53	141	84
142	53	32
53	143	36
144	53	33
145	53	7
146	53	86
53	147	56
53	148	9
53	149	12
53	150	7
53	151	22
53	152	19
53	153	77
154	53	13
53	155	52
53	156	52
53	157	59
53	158	19
53	159	56
160	53	83
161	53	80
53	162	50
53	163	62
53	164	20
165	53	25
53	166	82
53	167	57
168	53	26
169	53	41
53	170	12
171	53	71
53	172	56
53	173	82
53	174	42
175	53	92
53	176	26
177	53	92
53	178	60
179	53	37
180	53	16
53	181	68
182	53	73
183	53	86
53	184	10
185	53	74
186	53	54
187	53	58
188	53	45
189	53	21
53	190	48
53	191	53
53	192	89
53	193	47
53	194	92
195	53	34
53	196	39
53	197	44
198	53	26
53	199	46
53	200	49
53	201	87
53	202	27
53	203	59
204	53	40
53	205	23
206	53	45
53	207	70
53	208	82
209	53	23
53	210	28
211	53	11
212	53	93
213	53	80
53	214	98
53	215	58
53	216	70
217	53	82
53	218	53
53	219	94
53	220	94
221	53	30
222	53	63
223	53	81
53	224	73
53	225	63
53	226	99
227	53	28
228	53	12
229	53	15
230	53	58
231	53	42
53	232	65
53	233	100
234	53	45
53	235	74
53	236	92
53	237	14
53	238	70
53	239	53
240	53	21
53	241	95
242	53	83
243	53	58
244	53	35
245	53	49
53	246	63
53	247	78
248	53	80
249	53	42
53	250	90
251	53	54
53	252	27
253	53	14
254	53	100
53	255	74
53	256	17
53	257	84
258	53	50
53	259	54
260	53	75
261	53	3
53	262	50
263	53	23
264	53	66
53	265	28
53	266	81
267	53	57
268	53	64
53	269	68
270	53	28
271	53	34
53	272	19
273	53	92
274	53	88
53	275	90
53	276	84
277	53	37
53	278	91
279	53	33
53	280	42
281	53	13
282	53	83
53	283	57
53	284	16
285	53	100
286	53	10
53	287	17
53	288	59
53	289	23
53	290	53
53	291	21
292	53	3
293	53	75
294	53	85
295	53	15
53	296	68
297	53	76
298	53	79
299	53	5
55	54	44
54	56	100
57	54	80
54	58	53
54	59	12
60	54	86
61	54	65
62	54	74
54	63	87
54	64	19
65	54	63
54	66	84
67	54	18
54	68	76
54	69	6
70	54	18
71	54	69
54	72	88
54	73	93
54	74	6
75	54	65
76	54	75
77	54	50
78	54	97
54	79	82
54	80	71
81	54	64
82	54	83
54	83	11
54	84	67
54	85	21
86	54	53
87	54	32
54	88	94
89	54	33
54	90	62
91	54	56
92	54	66
93	54	6
54	94	79
95	54	96
96	54	28
54	97	35
98	54	39
99	54	91
54	100	93
54	101	75
102	54	14
103	54	6
54	104	82
105	54	70
106	54	80
54	107	17
54	108	24
54	109	14
54	110	9
54	111	67
54	112	64
54	113	2
114	54	11
115	54	91
54	116	41
117	54	16
118	54	56
119	54	65
120	54	71
121	54	12
54	122	20
54	123	35
124	54	75
125	54	36
54	126	97
54	127	39
128	54	46
129	54	14
54	130	18
131	54	72
54	132	54
133	54	31
54	134	17
54	135	19
54	136	87
137	54	37
138	54	25
139	54	29
54	140	7
141	54	20
142	54	18
143	54	58
54	144	65
54	145	68
54	146	55
54	147	28
54	148	63
149	54	42
54	150	33
54	151	89
152	54	21
153	54	93
154	54	5
54	155	53
54	156	77
157	54	75
158	54	16
54	159	52
54	160	48
54	161	92
54	162	16
163	54	27
54	164	31
165	54	86
54	166	27
167	54	41
168	54	46
169	54	10
170	54	67
171	54	68
54	172	47
54	173	38
174	54	77
54	175	59
176	54	54
177	54	42
54	178	18
54	179	71
180	54	80
181	54	75
182	54	97
54	183	25
184	54	6
54	185	63
186	54	31
187	54	75
188	54	20
54	189	46
190	54	56
54	191	43
192	54	19
193	54	7
54	194	79
195	54	11
196	54	46
197	54	79
198	54	71
199	54	78
200	54	71
54	201	83
54	202	15
203	54	26
204	54	52
54	205	72
206	54	64
54	207	51
54	208	16
54	209	51
210	54	81
211	54	50
54	212	60
213	54	55
54	214	92
54	215	98
216	54	22
54	217	26
218	54	63
54	219	87
220	54	41
221	54	34
54	222	24
223	54	28
54	224	9
225	54	13
226	54	57
54	227	40
54	228	45
229	54	86
230	54	7
54	231	43
232	54	11
233	54	39
54	234	89
235	54	18
54	236	19
54	237	27
238	54	56
54	239	52
54	240	38
241	54	11
242	54	5
54	243	26
244	54	28
245	54	57
246	54	86
247	54	10
248	54	4
249	54	4
250	54	9
251	54	3
252	54	64
253	54	94
54	254	61
255	54	100
54	256	40
257	54	14
54	258	83
54	259	18
54	260	96
261	54	81
54	262	49
263	54	93
264	54	48
265	54	72
54	266	85
267	54	86
268	54	31
54	269	3
270	54	88
54	271	23
54	272	76
54	273	47
274	54	91
275	54	52
276	54	55
277	54	85
278	54	79
279	54	3
280	54	20
281	54	98
282	54	20
283	54	53
54	284	63
285	54	43
286	54	71
54	287	53
288	54	40
289	54	63
290	54	33
291	54	73
54	292	13
293	54	1
54	294	78
295	54	22
54	296	9
54	297	90
54	298	10
54	299	25
56	55	88
55	57	35
55	58	62
55	59	32
60	55	23
55	61	39
62	55	58
63	55	98
64	55	37
55	65	12
66	55	94
67	55	23
68	55	10
69	55	63
70	55	30
71	55	67
72	55	32
55	73	65
74	55	46
75	55	60
55	76	32
77	55	59
55	78	94
79	55	93
55	80	70
55	81	85
82	55	2
55	83	32
55	84	47
55	85	22
55	86	54
87	55	91
88	55	46
89	55	56
90	55	68
55	91	56
92	55	41
93	55	10
94	55	97
95	55	98
55	96	23
55	97	42
98	55	56
55	99	64
55	100	19
55	101	29
102	55	13
103	55	27
104	55	22
105	55	75
106	55	78
107	55	34
55	108	84
55	109	55
55	110	68
111	55	18
112	55	90
113	55	35
114	55	20
115	55	66
55	116	60
117	55	8
55	118	79
119	55	61
55	120	14
121	55	65
55	122	95
123	55	73
124	55	33
55	125	37
55	126	47
127	55	7
128	55	12
129	55	78
55	130	45
55	131	53
132	55	58
55	133	48
134	55	22
55	135	7
136	55	66
137	55	89
138	55	86
55	139	25
140	55	28
55	141	83
142	55	29
143	55	84
55	144	18
55	145	87
146	55	98
147	55	76
148	55	43
55	149	7
55	150	62
151	55	5
152	55	55
55	153	95
55	154	27
155	55	77
55	156	96
55	157	44
55	158	57
55	159	68
55	160	24
55	161	21
55	162	73
55	163	93
164	55	75
165	55	17
166	55	57
167	55	70
168	55	86
169	55	89
55	170	84
171	55	63
55	172	36
173	55	58
174	55	2
55	175	83
55	176	49
177	55	10
178	55	58
55	179	49
55	180	65
55	181	24
182	55	91
183	55	16
184	55	14
185	55	5
186	55	40
55	187	30
188	55	8
55	189	33
190	55	91
55	191	55
55	192	36
55	193	38
194	55	12
195	55	66
55	196	59
197	55	52
55	198	94
55	199	71
55	200	25
201	55	84
202	55	46
203	55	46
204	55	49
205	55	9
55	206	87
207	55	27
55	208	3
55	209	4
210	55	89
211	55	55
55	212	28
213	55	15
214	55	29
215	55	10
216	55	94
55	217	96
218	55	73
55	219	70
220	55	40
55	221	63
222	55	85
55	223	59
224	55	70
225	55	30
226	55	61
227	55	55
228	55	29
229	55	48
55	230	52
231	55	24
232	55	8
233	55	57
55	234	41
55	235	52
236	55	79
237	55	51
55	238	28
239	55	93
240	55	81
55	241	100
242	55	3
55	243	97
244	55	43
245	55	83
246	55	58
55	247	96
55	248	15
55	249	60
55	250	27
55	251	8
252	55	40
55	253	4
55	254	27
255	55	64
55	256	45
257	55	61
55	258	49
55	259	52
260	55	77
55	261	50
55	262	69
263	55	32
264	55	17
55	265	49
266	55	68
267	55	92
55	268	68
55	269	77
270	55	16
55	271	39
55	272	73
55	273	31
274	55	44
55	275	23
55	276	15
55	277	16
55	278	96
279	55	4
280	55	85
281	55	24
55	282	67
55	283	63
55	284	89
55	285	9
286	55	76
287	55	14
288	55	90
55	289	30
55	290	100
291	55	57
292	55	100
293	55	53
294	55	19
295	55	19
296	55	51
55	297	7
298	55	53
55	299	26
57	56	2
56	58	66
59	56	85
56	60	55
56	61	90
56	62	92
56	63	15
56	64	17
65	56	26
66	56	15
56	67	44
56	68	24
56	69	97
70	56	81
71	56	10
56	72	29
56	73	70
74	56	45
75	56	73
76	56	73
77	56	59
56	78	65
79	56	30
80	56	78
56	81	60
82	56	34
83	56	59
56	84	5
56	85	66
86	56	69
87	56	50
56	88	13
89	56	68
90	56	43
91	56	81
92	56	51
56	93	61
56	94	48
95	56	49
56	96	75
97	56	27
56	98	32
99	56	82
56	100	34
56	101	98
102	56	90
56	103	79
56	104	5
56	105	8
56	106	65
56	107	38
56	108	97
109	56	91
110	56	63
111	56	55
112	56	63
56	113	28
114	56	52
56	115	88
116	56	30
117	56	35
56	118	43
119	56	76
56	120	59
121	56	55
122	56	52
123	56	29
124	56	97
56	125	68
56	126	26
56	127	39
128	56	98
56	129	34
130	56	66
131	56	97
56	132	72
56	133	88
134	56	40
135	56	53
136	56	31
56	137	89
56	138	100
139	56	35
56	140	66
56	141	46
142	56	52
143	56	47
144	56	1
56	145	5
56	146	80
147	56	88
56	148	94
56	149	17
150	56	6
56	151	39
56	152	43
56	153	22
154	56	16
155	56	65
56	156	16
157	56	14
158	56	55
56	159	38
160	56	28
161	56	8
162	56	2
56	163	27
56	164	33
165	56	88
166	56	22
167	56	71
56	168	23
169	56	79
170	56	99
56	171	36
56	172	20
173	56	37
56	174	91
175	56	73
56	176	18
56	177	69
178	56	78
179	56	81
180	56	54
56	181	92
182	56	94
56	183	79
184	56	81
185	56	97
186	56	8
187	56	68
188	56	91
56	189	87
190	56	27
191	56	65
192	56	82
193	56	36
194	56	35
195	56	14
196	56	32
56	197	37
56	198	57
199	56	38
56	200	37
201	56	6
56	202	29
203	56	96
204	56	52
56	205	27
56	206	73
56	207	34
208	56	19
209	56	27
210	56	81
56	211	100
212	56	52
213	56	61
56	214	46
215	56	28
56	216	33
217	56	80
218	56	51
219	56	32
220	56	64
56	221	64
56	222	65
223	56	31
56	224	49
56	225	50
226	56	46
56	227	51
228	56	79
56	229	27
56	230	33
231	56	50
232	56	1
233	56	36
234	56	67
56	235	13
236	56	80
56	237	36
238	56	89
239	56	86
56	240	49
241	56	27
56	242	13
243	56	61
244	56	97
56	245	7
56	246	99
247	56	49
248	56	32
56	249	8
56	250	82
251	56	27
252	56	66
56	253	72
254	56	30
56	255	39
56	256	59
257	56	15
258	56	98
259	56	6
260	56	9
56	261	70
262	56	69
263	56	67
264	56	52
56	265	75
56	266	77
267	56	29
268	56	81
269	56	37
270	56	64
271	56	85
56	272	22
273	56	54
56	274	11
56	275	88
276	56	14
277	56	38
56	278	88
56	279	31
280	56	52
281	56	16
282	56	88
283	56	66
284	56	49
285	56	27
56	286	9
56	287	94
56	288	85
56	289	65
56	290	36
291	56	27
56	292	74
56	293	35
56	294	85
295	56	41
296	56	100
56	297	62
56	298	70
56	299	97
58	57	56
59	57	85
57	60	86
61	57	42
62	57	68
57	63	27
57	64	27
65	57	49
57	66	21
67	57	46
57	68	82
57	69	58
70	57	6
71	57	49
57	72	6
73	57	77
57	74	93
57	75	62
57	76	59
77	57	88
78	57	4
57	79	39
57	80	88
57	81	5
57	82	58
83	57	38
84	57	31
85	57	55
57	86	30
57	87	74
88	57	39
57	89	17
57	90	59
91	57	60
92	57	42
93	57	3
57	94	13
95	57	3
57	96	65
57	97	59
98	57	64
99	57	76
100	57	81
101	57	42
102	57	51
103	57	49
104	57	51
105	57	31
57	106	34
107	57	100
57	108	67
109	57	81
110	57	3
111	57	78
112	57	61
113	57	10
57	114	97
57	115	17
116	57	56
57	117	19
57	118	35
57	119	22
120	57	27
121	57	32
122	57	76
57	123	27
124	57	89
57	125	38
57	126	35
127	57	40
57	128	3
129	57	44
57	130	5
131	57	59
132	57	52
57	133	59
57	134	13
57	135	98
136	57	60
57	137	78
57	138	32
139	57	13
140	57	54
141	57	57
142	57	73
57	143	60
144	57	16
145	57	24
146	57	87
57	147	66
57	148	11
57	149	71
57	150	45
151	57	58
57	152	59
57	153	63
57	154	42
57	155	1
156	57	10
157	57	12
158	57	13
57	159	68
160	57	48
57	161	74
57	162	38
57	163	16
57	164	91
165	57	76
57	166	29
167	57	48
57	168	81
57	169	76
170	57	71
171	57	97
172	57	71
173	57	27
57	174	84
57	175	100
176	57	24
57	177	72
178	57	80
57	179	28
57	180	41
181	57	8
182	57	1
183	57	98
184	57	42
57	185	47
57	186	20
187	57	22
188	57	26
57	189	21
190	57	99
191	57	87
192	57	10
193	57	98
57	194	42
57	195	82
196	57	32
197	57	23
57	198	76
199	57	17
57	200	13
201	57	34
202	57	92
57	203	65
57	204	3
57	205	68
57	206	75
57	207	47
208	57	78
209	57	26
57	210	53
211	57	67
57	212	29
57	213	93
214	57	84
215	57	35
216	57	65
217	57	90
218	57	64
57	219	10
220	57	52
57	221	53
222	57	88
223	57	99
224	57	22
57	225	7
57	226	57
227	57	49
57	228	68
229	57	26
230	57	73
57	231	99
232	57	1
233	57	68
234	57	93
235	57	85
57	236	34
237	57	16
57	238	62
239	57	55
240	57	49
57	241	33
57	242	72
57	243	4
57	244	21
245	57	16
246	57	81
57	247	92
57	248	100
249	57	84
57	250	17
251	57	46
57	252	73
253	57	23
57	254	50
255	57	74
256	57	95
57	257	43
258	57	74
57	259	61
260	57	98
261	57	38
262	57	75
263	57	85
57	264	44
57	265	6
266	57	63
267	57	43
57	268	47
57	269	3
270	57	33
271	57	83
272	57	90
57	273	23
57	274	94
57	275	74
276	57	25
57	277	27
57	278	19
279	57	98
57	280	34
281	57	31
57	282	15
283	57	25
284	57	36
285	57	12
286	57	60
287	57	91
288	57	93
289	57	20
57	290	19
291	57	51
57	292	79
293	57	39
57	294	16
295	57	8
57	296	51
57	297	87
57	298	51
299	57	45
59	58	55
60	58	53
61	58	52
62	58	88
63	58	4
64	58	66
58	65	36
58	66	70
67	58	55
68	58	35
58	69	36
70	58	83
71	58	3
58	72	41
73	58	14
58	74	64
75	58	90
76	58	92
77	58	2
78	58	59
58	79	94
80	58	99
81	58	31
58	82	34
58	83	74
58	84	72
85	58	67
86	58	99
87	58	85
88	58	97
89	58	23
58	90	18
58	91	73
92	58	86
58	93	55
94	58	36
58	95	12
96	58	47
58	97	100
58	98	98
58	99	52
100	58	84
58	101	7
58	102	86
58	103	92
58	104	40
58	105	98
58	106	98
58	107	15
108	58	31
58	109	100
110	58	93
58	111	24
58	112	20
58	113	46
114	58	14
58	115	73
116	58	42
58	117	76
58	118	94
119	58	55
58	120	66
58	121	9
122	58	74
123	58	46
124	58	53
125	58	86
58	126	58
127	58	46
58	128	94
129	58	20
130	58	92
131	58	91
58	132	74
58	133	16
134	58	40
58	135	5
58	136	62
58	137	7
58	138	83
58	139	22
58	140	25
58	141	51
142	58	77
143	58	91
58	144	99
58	145	88
146	58	16
58	147	68
58	148	50
149	58	63
150	58	34
58	151	53
152	58	67
58	153	27
58	154	14
155	58	54
156	58	95
157	58	97
58	158	58
159	58	25
58	160	10
161	58	79
58	162	68
58	163	45
58	164	69
165	58	19
58	166	23
167	58	22
58	168	88
169	58	69
170	58	63
171	58	56
58	172	66
58	173	93
58	174	100
58	175	20
176	58	99
58	177	74
58	178	15
58	179	48
58	180	18
58	181	88
182	58	94
183	58	86
58	184	19
58	185	87
58	186	21
58	187	40
58	188	52
189	58	12
58	190	9
58	191	14
192	58	85
193	58	88
58	194	28
195	58	89
58	196	24
58	197	48
198	58	78
199	58	41
58	200	73
58	201	72
202	58	99
203	58	60
58	204	37
205	58	39
58	206	52
207	58	18
208	58	94
209	58	74
210	58	7
211	58	37
212	58	70
58	213	87
214	58	86
58	215	11
216	58	88
58	217	20
58	218	4
58	219	80
58	220	56
221	58	68
222	58	18
58	223	92
224	58	45
58	225	17
58	226	30
227	58	61
58	228	60
229	58	43
230	58	85
58	231	13
58	232	91
58	233	97
58	234	6
58	235	11
58	236	87
58	237	9
58	238	28
58	239	43
240	58	2
241	58	85
58	242	77
243	58	22
244	58	92
58	245	36
58	246	26
247	58	67
58	248	48
249	58	50
250	58	85
58	251	15
252	58	2
253	58	99
254	58	65
58	255	60
256	58	63
58	257	57
258	58	82
58	259	29
58	260	25
261	58	48
262	58	28
263	58	32
58	264	88
265	58	42
266	58	88
58	267	48
58	268	92
269	58	96
58	270	57
58	271	96
272	58	52
58	273	63
58	274	92
58	275	24
58	276	26
58	277	51
58	278	67
279	58	75
280	58	53
281	58	24
58	282	78
58	283	89
284	58	48
285	58	23
286	58	99
58	287	62
288	58	95
58	289	24
58	290	14
58	291	66
58	292	27
58	293	83
294	58	28
58	295	10
58	296	89
58	297	36
58	298	98
58	299	48
59	60	20
59	61	2
59	62	41
63	59	99
64	59	52
59	65	85
59	66	76
67	59	62
59	68	78
59	69	88
59	70	96
71	59	38
59	72	33
73	59	48
59	74	14
59	75	5
59	76	40
77	59	94
78	59	38
59	79	57
80	59	1
81	59	58
82	59	8
59	83	40
59	84	70
85	59	45
86	59	41
87	59	45
59	88	98
89	59	96
59	90	79
91	59	15
59	92	70
93	59	1
59	94	47
59	95	88
59	96	90
97	59	85
98	59	69
59	99	53
100	59	18
59	101	12
102	59	5
103	59	77
104	59	33
59	105	49
59	106	78
59	107	4
59	108	95
109	59	6
59	110	37
111	59	93
112	59	25
59	113	55
114	59	99
115	59	18
116	59	85
117	59	64
59	118	61
119	59	10
59	120	99
121	59	92
59	122	23
123	59	20
124	59	36
59	125	7
59	126	83
59	127	82
59	128	61
129	59	25
59	130	36
131	59	49
132	59	39
133	59	61
59	134	91
135	59	91
59	136	72
59	137	15
59	138	73
139	59	89
59	140	17
141	59	61
59	142	53
59	143	27
144	59	86
145	59	3
146	59	44
147	59	33
59	148	33
149	59	85
150	59	50
151	59	68
152	59	51
153	59	94
154	59	15
59	155	67
59	156	72
157	59	46
158	59	26
59	159	82
160	59	74
59	161	84
59	162	24
163	59	65
164	59	32
165	59	48
59	166	81
59	167	66
59	168	52
59	169	55
170	59	23
59	171	97
59	172	41
173	59	5
59	174	16
175	59	35
176	59	81
59	177	82
59	178	50
59	179	84
180	59	34
181	59	57
59	182	7
183	59	56
184	59	92
185	59	53
59	186	18
187	59	26
188	59	59
189	59	13
59	190	55
59	191	36
192	59	85
59	193	5
59	194	2
59	195	49
196	59	19
59	197	58
59	198	79
59	199	31
200	59	15
59	201	35
202	59	9
203	59	32
204	59	33
205	59	53
206	59	21
59	207	40
208	59	54
59	209	92
210	59	77
59	211	36
212	59	72
213	59	34
59	214	69
215	59	69
216	59	40
59	217	16
59	218	56
59	219	66
220	59	9
221	59	12
59	222	18
223	59	75
224	59	58
225	59	18
59	226	25
59	227	83
59	228	10
229	59	17
230	59	54
231	59	4
232	59	18
233	59	80
59	234	58
59	235	93
59	236	83
59	237	28
59	238	37
239	59	83
240	59	61
59	241	29
242	59	9
243	59	20
59	244	91
245	59	50
246	59	74
247	59	9
59	248	88
59	249	53
59	250	1
251	59	54
59	252	94
59	253	54
254	59	36
59	255	15
256	59	37
59	257	46
258	59	65
59	259	12
260	59	14
261	59	27
262	59	81
263	59	49
59	264	61
59	265	6
266	59	54
267	59	80
268	59	76
269	59	64
59	270	34
59	271	51
59	272	97
273	59	74
274	59	79
275	59	97
59	276	30
277	59	72
278	59	33
279	59	100
59	280	76
59	281	59
59	282	14
283	59	56
59	284	13
59	285	25
59	286	96
287	59	54
59	288	41
59	289	1
59	290	18
291	59	51
59	292	35
59	293	63
294	59	4
295	59	45
59	296	56
59	297	86
298	59	1
299	59	26
60	61	60
62	60	100
63	60	19
60	64	17
60	65	76
66	60	69
67	60	42
60	68	95
69	60	23
70	60	47
60	71	87
72	60	79
73	60	55
74	60	50
75	60	42
60	76	4
77	60	95
60	78	84
60	79	90
60	80	33
60	81	40
60	82	50
60	83	65
84	60	5
85	60	37
60	86	72
87	60	36
60	88	53
89	60	58
90	60	14
60	91	24
92	60	31
93	60	79
60	94	48
60	95	69
60	96	33
60	97	52
60	98	12
60	99	38
100	60	9
101	60	64
60	102	61
103	60	22
104	60	66
60	105	55
106	60	2
60	107	18
60	108	95
109	60	32
60	110	99
60	111	47
60	112	51
60	113	8
60	114	55
60	115	73
60	116	57
117	60	79
60	118	44
60	119	92
60	120	17
121	60	36
122	60	12
60	123	30
124	60	91
60	125	68
60	126	28
127	60	30
60	128	34
129	60	58
60	130	57
60	131	28
132	60	64
60	133	78
134	60	73
60	135	53
136	60	96
137	60	14
138	60	47
60	139	93
60	140	61
60	141	72
142	60	74
143	60	29
144	60	13
145	60	70
60	146	36
147	60	30
148	60	45
149	60	51
60	150	10
60	151	60
152	60	64
153	60	71
60	154	90
60	155	16
156	60	100
60	157	28
60	158	100
159	60	85
60	160	72
161	60	74
162	60	54
60	163	59
164	60	19
60	165	49
166	60	15
60	167	36
168	60	86
169	60	53
60	170	41
60	171	75
172	60	29
173	60	31
60	174	94
175	60	43
176	60	82
177	60	26
178	60	63
60	179	41
60	180	45
181	60	31
60	182	38
183	60	96
184	60	2
185	60	53
60	186	50
60	187	64
188	60	89
60	189	83
190	60	69
60	191	86
192	60	13
60	193	88
194	60	1
60	195	63
196	60	63
60	197	56
60	198	31
199	60	64
200	60	35
60	201	100
60	202	64
203	60	56
204	60	59
60	205	81
206	60	77
207	60	54
208	60	32
60	209	87
60	210	37
211	60	33
212	60	62
60	213	100
60	214	8
215	60	93
216	60	56
217	60	50
218	60	18
219	60	13
220	60	84
60	221	25
60	222	73
223	60	58
224	60	74
225	60	67
60	226	64
227	60	29
228	60	87
60	229	9
230	60	65
60	231	60
60	232	60
233	60	99
60	234	20
60	235	81
60	236	81
60	237	57
238	60	20
239	60	40
60	240	51
241	60	78
60	242	14
243	60	86
60	244	72
60	245	94
246	60	4
247	60	46
248	60	34
249	60	44
60	250	44
60	251	80
60	252	45
253	60	34
254	60	29
255	60	92
60	256	18
257	60	92
60	258	58
60	259	60
60	260	80
60	261	42
60	262	9
60	263	92
264	60	93
60	265	1
266	60	6
267	60	17
60	268	53
60	269	24
60	270	27
60	271	76
272	60	12
60	273	100
60	274	74
60	275	1
60	276	42
277	60	12
278	60	18
279	60	88
280	60	55
281	60	93
60	282	67
60	283	11
284	60	97
285	60	22
60	286	30
60	287	16
288	60	26
60	289	87
290	60	59
291	60	84
292	60	62
60	293	20
294	60	91
60	295	25
60	296	45
297	60	71
298	60	4
299	60	80
62	61	31
61	63	74
64	61	75
61	65	10
66	61	39
61	67	67
61	68	22
61	69	29
61	70	45
71	61	20
72	61	50
61	73	86
61	74	92
75	61	35
61	76	51
61	77	33
61	78	64
61	79	96
80	61	2
81	61	63
61	82	61
83	61	88
61	84	98
85	61	82
86	61	84
61	87	35
61	88	47
89	61	30
90	61	44
61	91	86
92	61	59
61	93	79
61	94	8
61	95	27
96	61	46
61	97	27
98	61	67
99	61	35
61	100	84
61	101	42
102	61	16
61	103	36
61	104	41
105	61	80
106	61	32
107	61	16
61	108	84
109	61	26
110	61	37
61	111	21
61	112	19
61	113	67
114	61	1
61	115	7
61	116	1
61	117	49
118	61	34
61	119	6
61	120	89
61	121	79
122	61	39
61	123	63
124	61	72
125	61	1
61	126	3
127	61	30
61	128	2
129	61	78
61	130	49
61	131	42
132	61	46
133	61	1
61	134	56
61	135	81
136	61	37
61	137	78
61	138	76
139	61	64
140	61	78
61	141	95
142	61	69
61	143	61
144	61	59
61	145	35
146	61	6
147	61	4
61	148	47
149	61	73
61	150	30
61	151	83
152	61	2
61	153	84
61	154	54
155	61	5
61	156	97
61	157	26
158	61	9
61	159	29
160	61	5
61	161	20
162	61	52
163	61	35
61	164	82
165	61	48
61	166	1
167	61	99
61	168	59
169	61	57
170	61	12
171	61	17
172	61	37
173	61	90
61	174	83
61	175	40
61	176	8
177	61	72
61	178	54
61	179	46
61	180	41
61	181	26
182	61	53
183	61	76
184	61	8
185	61	90
61	186	64
61	187	55
188	61	52
61	189	19
190	61	10
191	61	58
192	61	29
61	193	79
194	61	29
61	195	5
196	61	62
61	197	18
61	198	14
199	61	65
200	61	40
201	61	100
202	61	3
61	203	57
204	61	85
205	61	90
61	206	32
207	61	10
208	61	92
61	209	92
210	61	66
211	61	18
61	212	77
61	213	65
214	61	54
215	61	54
216	61	9
61	217	80
61	218	62
219	61	32
61	220	39
61	221	63
222	61	93
223	61	18
61	224	21
225	61	85
61	226	12
61	227	57
61	228	40
229	61	28
230	61	95
231	61	81
61	232	78
233	61	23
61	234	33
61	235	46
61	236	42
61	237	52
61	238	36
239	61	82
61	240	45
61	241	74
61	242	53
61	243	44
244	61	40
61	245	69
246	61	46
247	61	53
61	248	43
61	249	39
61	250	55
251	61	5
61	252	56
61	253	62
254	61	43
61	255	69
256	61	69
61	257	38
61	258	16
259	61	7
61	260	66
61	261	16
61	262	42
263	61	9
264	61	19
265	61	47
61	266	67
267	61	54
61	268	48
61	269	26
61	270	10
271	61	65
61	272	42
61	273	3
274	61	36
61	275	96
61	276	42
277	61	71
278	61	44
279	61	33
61	280	60
61	281	58
61	282	100
61	283	18
284	61	90
285	61	40
286	61	43
61	287	35
288	61	32
61	289	4
290	61	37
61	291	46
292	61	43
61	293	73
294	61	16
295	61	42
61	296	45
297	61	31
298	61	53
299	61	66
62	63	68
62	64	43
65	62	7
66	62	31
62	67	63
68	62	65
69	62	90
70	62	89
71	62	15
62	72	86
73	62	26
62	74	81
62	75	42
76	62	61
77	62	33
62	78	27
62	79	49
80	62	74
62	81	46
82	62	63
62	83	48
62	84	57
62	85	24
86	62	48
87	62	67
88	62	11
62	89	48
90	62	100
91	62	82
62	92	99
62	93	54
62	94	77
62	95	24
96	62	92
97	62	74
98	62	8
99	62	32
100	62	19
62	101	65
62	102	85
103	62	52
104	62	18
105	62	36
62	106	83
107	62	23
62	108	8
109	62	77
62	110	100
62	111	37
112	62	27
62	113	64
114	62	34
62	115	92
62	116	73
117	62	37
118	62	27
62	119	58
120	62	59
62	121	63
122	62	63
62	123	29
62	124	84
62	125	47
62	126	29
127	62	30
128	62	44
62	129	59
130	62	56
131	62	45
132	62	22
62	133	1
62	134	86
135	62	31
136	62	27
62	137	20
138	62	17
139	62	2
62	140	68
141	62	33
142	62	80
143	62	10
144	62	84
145	62	12
62	146	20
62	147	80
62	148	62
62	149	55
62	150	12
151	62	92
62	152	36
153	62	56
154	62	43
155	62	57
62	156	17
157	62	60
158	62	36
62	159	88
62	160	27
161	62	12
162	62	62
62	163	70
164	62	40
62	165	47
166	62	45
167	62	94
62	168	54
62	169	51
62	170	56
62	171	91
62	172	40
173	62	20
174	62	28
62	175	84
62	176	44
62	177	2
62	178	57
179	62	36
62	180	74
62	181	71
62	182	75
183	62	5
62	184	79
185	62	53
186	62	7
187	62	48
188	62	2
189	62	4
62	190	63
191	62	60
192	62	85
62	193	11
62	194	76
195	62	87
62	196	72
197	62	75
198	62	90
62	199	35
200	62	98
201	62	8
202	62	67
203	62	70
204	62	96
205	62	6
206	62	44
62	207	99
